customer_id,recency,frequency,monetary,total_quantity,average_rating,average_pages_viewed,average_time_on_site,total_cart_additions,cluster,segment,activity_score
5300,24,1,1095.1,18,3.8,15.4,886.6,3,3,New Customer,12.950999999999999
5301,33,2,1802.29,8,4.25,16.75,1328.5,4,3,New Customer,22.0229
5302,78,1,3899.16,5,4.0,9.0,999.5,2,3,New Customer,40.9916
5303,260,1,1001.53,7,3.3333333333333335,15.666666666666666,607.0,2,1,At Risk,12.0153
5304,238,0,0.0,2,4.0,21.0,987.0,0,4,Lost,0.0
5305,98,0,0.0,8,4.0,13.333333333333334,640.3333333333334,3,0,Regular,0.0
5306,24,0,0.0,8,4.0,11.333333333333334,529.0,3,0,Regular,0.0
5307,63,0,0.0,7,4.0,12.0,913.5,1,0,Regular,0.0
5308,174,1,1357.89,2,4.0,11.5,1299.0,2,1,At Risk,15.5789
5309,19,0,0.0,10,4.0,16.8,996.4,4,0,Regular,0.0
5310,58,1,3534.4,10,4.0,12.333333333333334,456.3333333333333,3,3,New Customer,37.344
5311,96,0,0.0,4,4.0,9.0,284.0,1,0,Regular,0.0
5312,115,2,2660.37,11,3.6,13.6,839.8,5,3,New Customer,30.6037
5313,48,1,1620.68,7,3.5,14.5,1011.5,2,3,New Customer,18.2068
5314,49,0,0.0,4,4.0,7.333333333333333,1222.0,1,0,Regular,0.0
5316,229,0,0.0,6,4.0,9.0,312.0,1,4,Lost,0.0
5317,119,1,1178.38,2,2.0,12.0,689.0,1,3,New Customer,13.783800000000001
5318,274,0,0.0,5,4.0,19.0,490.0,0,4,Lost,0.0
5319,337,1,837.3,2,5.0,19.0,1372.0,1,1,At Risk,10.373
5320,27,0,0.0,8,4.0,15.0,857.3333333333334,3,0,Regular,0.0
5321,1,0,0.0,7,4.0,11.5,723.5,2,0,Regular,0.0
5322,48,1,3699.76,6,4.0,8.666666666666666,967.6666666666666,3,3,New Customer,38.997600000000006
5323,131,1,3361.66,15,4.0,17.0,1307.0,4,1,At Risk,35.6166
5324,26,0,0.0,10,4.0,13.666666666666666,1064.3333333333333,1,0,Regular,0.0
5325,332,0,0.0,1,4.0,18.0,62.0,0,4,Lost,0.0
5326,338,0,0.0,3,4.0,8.0,94.0,0,4,Lost,0.0
5327,35,1,1477.92,12,4.2,14.2,524.4,3,3,New Customer,16.779200000000003
5328,21,1,3805.9,6,3.5,19.0,1069.5,1,3,New Customer,40.059
5329,114,0,0.0,6,4.0,13.5,917.5,0,0,Regular,0.0
5330,270,0,0.0,4,4.0,9.0,1770.0,1,4,Lost,0.0
5331,74,0,0.0,4,4.0,12.0,1065.0,0,0,Regular,0.0
5332,77,1,1275.4,10,4.0,11.333333333333334,614.6666666666666,2,3,New Customer,14.754000000000001
5333,299,0,0.0,2,4.0,14.0,62.0,0,4,Lost,0.0
5334,195,1,1727.08,6,4.0,11.5,955.0,2,1,At Risk,19.270799999999998
5335,102,1,1113.81,1,5.0,24.0,1545.0,1,3,New Customer,13.1381
5336,335,0,0.0,3,4.0,10.0,1160.0,1,4,Lost,0.0
5337,179,2,3008.5699999999997,17,4.0,8.6,1115.0,2,1,At Risk,34.085699999999996
5338,111,0,0.0,6,4.0,6.5,1096.5,0,0,Regular,0.0
5339,173,1,3675.57,11,4.0,16.0,1000.25,3,1,At Risk,38.755700000000004
5340,23,1,4948.2,8,3.6666666666666665,10.333333333333334,1166.3333333333333,3,2,VIP,51.482
5342,46,1,532.5,7,4.0,15.0,1168.0,3,3,New Customer,7.325
5343,188,1,776.36,6,4.0,18.0,533.5,1,1,At Risk,9.7636
5344,223,0,0.0,1,4.0,8.0,30.0,0,4,Lost,0.0
5345,62,0,0.0,14,4.0,11.75,1577.0,2,0,Regular,0.0
5346,344,0,0.0,4,4.0,7.0,1141.0,1,4,Lost,0.0
5347,148,0,0.0,1,4.0,22.0,13.0,0,0,Regular,0.0
5348,268,0,0.0,8,4.0,14.666666666666666,1288.6666666666667,1,4,Lost,0.0
5349,192,1,431.06,12,4.0,16.5,648.5,4,1,At Risk,6.3106
5350,9,0,0.0,10,4.0,18.25,1278.5,3,0,Regular,0.0
5351,2,1,1644.67,6,4.0,12.0,390.3333333333333,3,3,New Customer,18.4467
5352,80,1,2582.32,4,3.5,21.5,839.0,1,3,New Customer,27.8232
5354,137,0,0.0,4,4.0,13.0,1188.0,1,0,Regular,0.0
5355,1,0,0.0,4,4.0,7.666666666666667,1229.6666666666667,3,0,Regular,0.0
5356,188,0,0.0,3,4.0,13.0,330.0,1,4,Lost,0.0
5357,128,0,0.0,7,4.0,10.0,1150.0,0,0,Regular,0.0
5358,137,1,831.26,5,4.5,10.0,394.5,1,1,At Risk,10.3126
5359,198,0,0.0,2,4.0,19.0,28.0,0,4,Lost,0.0
5361,322,0,0.0,2,4.0,7.0,1395.0,1,4,Lost,0.0
5362,154,1,3331.59,7,3.3333333333333335,11.666666666666666,1556.3333333333333,1,1,At Risk,35.3159
5364,47,1,147.89,4,4.5,13.0,865.5,2,3,New Customer,3.4789
5365,319,0,0.0,4,4.0,1.0,977.0,1,4,Lost,0.0
5367,324,0,0.0,1,4.0,19.0,298.0,1,4,Lost,0.0
5368,354,0,0.0,4,4.0,19.0,526.0,1,4,Lost,0.0
5369,4,0,0.0,7,4.0,10.333333333333334,563.0,1,0,Regular,0.0
5370,231,0,0.0,3,4.0,20.0,259.0,1,4,Lost,0.0
5371,178,1,2112.24,4,1.0,21.0,1358.0,1,1,At Risk,23.1224
5372,277,2,3448.7400000000002,5,4.0,17.0,1517.5,2,1,At Risk,38.4874
5373,26,0,0.0,9,4.0,15.0,802.0,0,0,Regular,0.0
5374,14,0,0.0,6,4.0,15.5,992.75,2,0,Regular,0.0
5375,5,1,336.52,8,3.75,14.25,851.75,2,3,New Customer,5.3652
5376,10,2,5905.45,10,4.0,13.25,760.25,3,2,VIP,63.0545
5377,190,0,0.0,2,4.0,9.0,567.0,0,4,Lost,0.0
5378,11,1,3867.51,11,4.0,16.25,1213.75,4,3,New Customer,40.6751
5379,32,1,1235.02,12,3.8,14.6,620.6,3,3,New Customer,14.3502
5382,63,3,3372.62,10,2.75,12.0,1065.75,4,2,VIP,39.7262
5383,76,0,0.0,5,4.0,12.5,1052.5,1,0,Regular,0.0
5385,86,0,0.0,4,4.0,20.0,835.0,0,0,Regular,0.0
5386,181,0,0.0,3,4.0,4.5,357.0,0,4,Lost,0.0
5387,42,0,0.0,11,4.0,11.6,1551.0,2,0,Regular,0.0
5388,267,0,0.0,2,4.0,10.5,1135.0,1,4,Lost,0.0
5389,122,0,0.0,1,4.0,4.0,61.0,1,0,Regular,0.0
5390,119,0,0.0,6,4.0,15.0,1406.6666666666667,1,0,Regular,0.0
5391,55,0,0.0,5,4.0,19.0,661.0,1,0,Regular,0.0
5393,191,0,0.0,11,4.0,5.0,1043.25,2,4,Lost,0.0
5394,58,0,0.0,3,4.0,21.0,1578.5,1,0,Regular,0.0
5395,206,1,2786.42,3,3.0,2.0,907.0,1,1,At Risk,29.8642
5396,44,0,0.0,7,4.0,10.333333333333334,1473.0,1,0,Regular,0.0
5397,134,1,4361.91,9,4.333333333333333,12.0,1291.3333333333333,1,1,At Risk,45.619099999999996
5398,140,1,1835.82,2,4.0,6.0,857.0,1,1,At Risk,20.3582
5399,37,1,3984.39,13,3.25,8.75,1248.75,1,3,New Customer,41.8439
5400,112,1,590.27,7,4.25,9.75,876.0,4,3,New Customer,7.902699999999999
5401,35,0,0.0,2,4.0,11.0,809.0,0,0,Regular,0.0
5402,2,2,1546.35,8,4.0,12.0,910.0,4,3,New Customer,19.4635
5403,90,2,9428.04,10,2.6666666666666665,3.0,196.0,3,2,VIP,98.28040000000001
5404,26,0,0.0,8,4.0,9.0,950.75,2,0,Regular,0.0
5405,28,0,0.0,13,4.0,12.75,1044.5,2,0,Regular,0.0
5406,86,2,4037.97,10,4.25,12.75,1205.0,3,2,VIP,44.3797
5407,5,0,0.0,8,4.0,10.333333333333334,1172.0,1,0,Regular,0.0
5408,127,0,0.0,12,4.0,5.5,540.25,2,0,Regular,0.0
5409,77,1,2449.83,8,4.0,12.0,1254.0,3,3,New Customer,26.4983
5410,102,0,0.0,3,4.0,5.0,714.0,1,0,Regular,0.0
5411,158,0,0.0,5,4.0,17.0,625.0,1,4,Lost,0.0
5412,125,0,0.0,4,4.0,13.0,1038.0,0,0,Regular,0.0
5413,164,1,2911.58,2,5.0,21.0,1649.0,1,1,At Risk,31.1158
5414,114,0,0.0,8,4.0,15.25,800.25,1,0,Regular,0.0
5415,176,2,3356.38,5,3.6666666666666665,13.666666666666666,1418.0,2,1,At Risk,37.5638
5416,27,3,4996.34,10,4.2,16.0,969.2,4,2,VIP,55.9634
5417,77,0,0.0,10,4.0,17.333333333333332,285.6666666666667,2,0,Regular,0.0
5418,28,1,5081.0,10,3.75,14.0,604.75,4,2,VIP,52.81
5419,8,1,364.26,14,4.0,12.2,916.0,5,3,New Customer,5.6426
5420,94,0,0.0,13,4.0,10.5,954.75,2,0,Regular,0.0
5421,319,1,1156.78,3,3.0,13.0,1488.0,1,1,At Risk,13.5678
5422,108,1,906.09,5,4.0,14.0,1115.0,2,3,New Customer,11.0609
5423,65,0,0.0,12,4.0,15.6,616.2,4,0,Regular,0.0
5424,179,1,365.8,1,4.0,16.0,1456.0,1,1,At Risk,5.6579999999999995
5425,113,1,4752.42,4,3.0,19.0,1202.0,1,2,VIP,49.5242
5426,196,1,720.48,6,3.3333333333333335,15.333333333333334,791.3333333333334,2,1,At Risk,9.2048
5427,112,1,1361.9,10,4.0,17.8,957.6,5,3,New Customer,15.619000000000002
5428,78,0,0.0,10,4.0,18.0,795.75,2,0,Regular,0.0
5429,66,1,1303.03,5,3.3333333333333335,15.0,1068.6666666666667,2,3,New Customer,15.0303
5430,21,1,533.86,6,3.0,13.0,1410.0,1,3,New Customer,7.3386000000000005
5431,276,1,3757.12,7,4.0,15.5,452.0,1,1,At Risk,39.5712
5432,92,1,1113.82,6,3.3333333333333335,14.666666666666666,743.3333333333334,1,3,New Customer,13.1382
5433,181,0,0.0,1,4.0,19.0,1585.0,0,4,Lost,0.0
5434,66,2,2254.5699999999997,7,4.666666666666667,17.0,1346.6666666666667,2,3,New Customer,26.545699999999997
5435,3,1,695.71,6,4.5,5.5,895.0,1,3,New Customer,8.9571
5436,228,0,0.0,4,4.0,12.0,1035.0,2,4,Lost,0.0
5437,50,0,0.0,5,4.0,11.5,184.5,1,0,Regular,0.0
5438,100,0,0.0,8,4.0,10.666666666666666,594.3333333333334,3,0,Regular,0.0
5439,78,0,0.0,8,4.0,16.5,397.0,2,0,Regular,0.0
5440,94,0,0.0,5,4.0,9.5,314.0,2,0,Regular,0.0
5441,293,0,0.0,1,4.0,11.0,668.0,0,4,Lost,0.0
5442,103,2,937.58,16,3.6,10.6,873.8,3,3,New Customer,13.3758
5443,182,1,2294.12,8,4.5,8.5,699.0,2,1,At Risk,24.9412
5444,89,0,0.0,4,4.0,4.0,880.0,1,0,Regular,0.0
5445,151,0,0.0,8,4.0,12.5,843.0,1,4,Lost,0.0
5446,28,3,3457.06,13,3.7142857142857144,10.142857142857142,650.4285714285714,4,2,VIP,40.5706
5447,159,0,0.0,6,4.0,11.0,1552.0,2,4,Lost,0.0
5448,67,1,1576.32,15,4.2,10.4,1282.0,4,3,New Customer,17.763199999999998
5450,263,1,3222.07,6,4.0,13.5,980.0,2,1,At Risk,34.2207
5452,119,0,0.0,9,4.0,13.666666666666666,870.0,1,0,Regular,0.0
5453,16,1,434.92,9,4.0,8.333333333333334,890.3333333333334,3,3,New Customer,6.3492
5455,15,0,0.0,6,4.0,18.0,919.5,2,0,Regular,0.0
5457,261,0,0.0,7,4.0,10.0,380.3333333333333,2,4,Lost,0.0
5458,11,0,0.0,4,4.0,4.0,732.0,0,0,Regular,0.0
5459,74,2,3951.57,10,4.2,13.8,788.2,3,2,VIP,43.5157
5460,7,1,1026.87,9,4.0,14.25,963.5,2,3,New Customer,12.268699999999999
5461,119,1,262.45,9,4.333333333333333,13.0,841.6666666666666,3,3,New Customer,4.624499999999999
5462,170,0,0.0,2,4.0,8.0,437.0,0,4,Lost,0.0
5463,15,3,1868.11,7,3.8,9.8,1277.8,3,2,VIP,24.6811
5464,155,1,5860.0,7,3.0,12.0,608.5,1,2,VIP,60.6
5465,45,0,0.0,4,4.0,17.0,1340.0,0,0,Regular,0.0
5466,36,2,4672.51,12,4.25,17.25,1031.75,4,2,VIP,50.725100000000005
5467,1,1,1604.38,10,4.0,11.333333333333334,1092.0,3,3,New Customer,18.0438
5468,77,1,567.43,10,4.0,13.25,401.75,3,3,New Customer,7.6743
5469,21,1,930.92,6,3.6666666666666665,5.0,1341.6666666666667,3,3,New Customer,11.309199999999999
5470,29,1,167.16,12,4.2,11.8,789.8,2,3,New Customer,3.6715999999999998
5471,85,2,2483.94,13,3.8,10.6,1030.8,5,3,New Customer,28.8394
5472,103,0,0.0,6,4.0,18.666666666666668,910.3333333333334,1,0,Regular,0.0
5473,303,0,0.0,1,4.0,24.0,534.0,1,4,Lost,0.0
5475,35,1,1787.51,11,4.0,17.0,962.5,1,3,New Customer,19.8751
5476,118,0,0.0,8,4.0,15.333333333333334,771.3333333333334,3,0,Regular,0.0
5477,172,0,0.0,5,4.0,10.5,800.0,1,4,Lost,0.0
5478,86,1,1465.94,9,4.0,3.25,527.75,3,3,New Customer,16.659399999999998
5479,203,1,2663.02,6,4.5,14.5,330.5,2,1,At Risk,28.6302
5480,188,1,1075.73,13,3.8,10.0,844.6,4,1,At Risk,12.7573
5481,38,0,0.0,6,4.0,16.333333333333332,1583.3333333333333,1,0,Regular,0.0
5483,94,0,0.0,3,4.0,15.0,424.0,1,0,Regular,0.0
5484,38,2,4552.2,7,3.6666666666666665,9.666666666666666,771.0,2,2,VIP,49.522
5485,281,2,2295.85,4,3.0,17.5,673.0,2,1,At Risk,26.9585
5486,52,1,859.6,8,3.6666666666666665,12.0,787.6666666666666,1,3,New Customer,10.596
5487,122,0,0.0,5,4.0,17.0,1359.5,1,0,Regular,0.0
5488,55,1,943.28,7,4.333333333333333,10.333333333333334,948.6666666666666,2,3,New Customer,11.4328
5489,325,1,4844.2,7,4.0,7.0,1334.0,1,1,At Risk,50.442
5490,101,1,626.14,5,4.333333333333333,12.333333333333334,1339.6666666666667,1,3,New Customer,8.2614
5491,194,0,0.0,7,4.0,11.333333333333334,1068.6666666666667,1,4,Lost,0.0
5492,138,0,0.0,10,4.0,16.2,822.0,3,0,Regular,0.0
5493,38,1,1158.28,10,4.0,8.25,1050.25,3,3,New Customer,13.582799999999999
5494,78,0,0.0,4,4.0,10.333333333333334,339.6666666666667,0,0,Regular,0.0
5495,343,0,0.0,3,4.0,13.0,1221.0,1,4,Lost,0.0
5496,228,1,3870.3,5,4.5,3.5,1009.5,2,1,At Risk,40.703
5498,79,1,5022.84,6,4.5,22.5,468.0,2,2,VIP,52.2284
5499,122,0,0.0,8,4.0,20.0,461.6666666666667,2,0,Regular,0.0
5500,101,1,1184.51,8,4.0,17.0,1474.5,1,3,New Customer,13.8451
5501,56,0,0.0,13,4.0,12.833333333333334,820.3333333333334,4,0,Regular,0.0
5502,20,1,1496.63,9,3.6666666666666665,13.333333333333334,894.0,3,3,New Customer,16.9663
5503,43,1,442.61,5,3.6666666666666665,13.333333333333334,1266.3333333333333,2,3,New Customer,6.4261
5504,44,1,2470.05,11,3.8,14.8,701.2,5,3,New Customer,26.7005
5505,47,2,2380.4700000000003,15,4.0,15.166666666666666,691.6666666666666,5,3,New Customer,27.804700000000004
5506,103,0,0.0,4,4.0,14.0,1365.0,0,0,Regular,0.0
5507,132,0,0.0,5,4.0,14.0,941.0,1,0,Regular,0.0
5508,38,2,4799.0599999999995,9,4.666666666666667,15.0,962.0,2,2,VIP,51.99059999999999
5509,107,1,316.54,5,3.0,11.0,793.0,1,3,New Customer,5.1654
5510,128,0,0.0,10,4.0,13.0,355.0,3,0,Regular,0.0
5511,149,0,0.0,7,4.0,10.333333333333334,780.0,1,0,Regular,0.0
5512,133,0,0.0,1,4.0,18.0,1129.0,1,0,Regular,0.0
5513,94,1,3092.52,7,4.5,11.5,893.0,1,3,New Customer,32.925200000000004
5514,29,2,5784.89,23,4.285714285714286,9.0,880.7142857142857,5,2,VIP,61.8489
5515,177,1,3339.2,10,3.75,19.5,1008.5,3,1,At Risk,35.391999999999996
5516,313,1,950.89,2,5.0,18.0,695.0,1,1,At Risk,11.5089
5517,42,0,0.0,5,4.0,15.0,409.5,0,0,Regular,0.0
5518,21,2,4699.67,17,3.7142857142857144,12.428571428571429,1118.4285714285713,6,2,VIP,50.996700000000004
5519,55,1,1929.7,4,3.5,12.5,944.5,1,3,New Customer,21.297
5520,277,0,0.0,4,4.0,20.0,352.0,1,4,Lost,0.0
5521,122,1,2050.89,10,4.0,17.333333333333332,875.6666666666666,3,3,New Customer,22.508899999999997
5522,164,2,1226.31,6,3.6666666666666665,3.6666666666666665,766.6666666666666,3,1,At Risk,16.2631
5523,168,0,0.0,1,4.0,9.0,1279.0,0,4,Lost,0.0
5524,67,0,0.0,2,4.0,23.0,1365.0,0,0,Regular,0.0
5525,223,1,4709.6,12,4.2,13.2,649.2,4,1,At Risk,49.096000000000004
5526,7,1,395.05,4,4.333333333333333,14.333333333333334,882.0,1,3,New Customer,5.9505
5527,97,1,3662.71,9,3.6666666666666665,17.0,953.0,3,3,New Customer,38.6271
5528,41,1,1233.59,8,4.0,9.4,746.2,2,3,New Customer,14.335899999999999
5529,184,1,6006.6,13,3.5,16.25,977.5,4,2,VIP,62.066
5531,173,1,508.56,2,5.0,20.0,1141.0,1,1,At Risk,7.0856
5532,139,1,3069.25,8,4.333333333333333,13.666666666666666,811.0,2,1,At Risk,32.692499999999995
5533,45,3,4167.73,10,4.4,7.4,994.8,4,2,VIP,47.677299999999995
5534,29,2,5666.76,8,4.0,10.666666666666666,1647.0,2,2,VIP,60.6676
5535,43,0,0.0,3,4.0,2.0,1006.0,1,0,Regular,0.0
5536,0,0,0.0,1,4.0,9.0,149.0,0,0,Regular,0.0
5537,133,1,1249.43,8,4.0,13.25,576.25,4,3,New Customer,14.4943
5538,80,2,940.72,12,4.5,10.0,1213.0,3,3,New Customer,13.4072
5539,348,0,0.0,4,4.0,12.0,1215.0,1,4,Lost,0.0
5540,5,1,580.56,11,4.25,11.25,842.5,3,3,New Customer,7.805599999999999
5541,111,1,643.98,13,3.25,14.25,1252.0,2,3,New Customer,8.4398
5542,48,0,0.0,4,4.0,5.5,1619.5,0,0,Regular,0.0
5543,112,0,0.0,1,4.0,8.0,1562.0,1,0,Regular,0.0
5544,45,1,591.86,8,4.0,18.0,1367.0,2,3,New Customer,7.9186000000000005
5545,68,1,644.84,5,3.0,15.5,1053.0,2,3,New Customer,8.4484
5546,205,0,0.0,4,4.0,17.0,838.0,1,4,Lost,0.0
5547,167,0,0.0,6,4.0,14.0,1085.5,1,4,Lost,0.0
5548,19,0,0.0,4,4.0,5.5,1135.0,1,0,Regular,0.0
5549,162,0,0.0,10,4.0,14.75,570.25,3,4,Lost,0.0
5550,149,0,0.0,4,4.0,8.0,746.0,1,0,Regular,0.0
5551,33,0,0.0,14,4.0,10.666666666666666,753.1666666666666,4,0,Regular,0.0
5552,162,1,1091.95,2,4.0,1.0,1359.0,1,1,At Risk,12.919500000000001
5553,13,2,7667.139999999999,21,4.125,9.5,824.5,4,2,VIP,80.67139999999999
5554,23,0,0.0,8,4.0,7.0,349.3333333333333,1,0,Regular,0.0
5555,189,0,0.0,5,4.0,15.5,1659.0,0,4,Lost,0.0
5556,27,0,0.0,11,4.0,11.0,1164.75,3,0,Regular,0.0
5557,14,4,6930.64,16,3.8333333333333335,9.166666666666666,906.5,5,2,VIP,77.3064
5558,157,1,330.65,9,3.8,11.8,734.0,4,1,At Risk,5.3065
5559,20,0,0.0,8,4.0,21.5,1347.0,2,0,Regular,0.0
5560,66,1,2349.4,20,4.0,11.333333333333334,959.3333333333334,3,3,New Customer,25.494
5561,54,2,3559.89,8,4.0,18.0,331.6666666666667,2,2,VIP,39.5989
5562,1,0,0.0,9,4.0,15.0,896.0,2,0,Regular,0.0
5563,83,0,0.0,7,4.0,16.666666666666668,782.6666666666666,2,0,Regular,0.0
5564,12,0,0.0,12,4.0,8.8,954.2,3,0,Regular,0.0
5565,153,0,0.0,3,4.0,21.0,465.0,1,4,Lost,0.0
5566,286,0,0.0,4,4.0,5.5,513.5,1,4,Lost,0.0
5567,47,0,0.0,4,4.0,12.0,149.0,1,0,Regular,0.0
5568,58,1,791.84,15,3.857142857142857,13.428571428571429,1144.7142857142858,5,3,New Customer,9.9184
5569,125,1,1486.43,10,4.25,15.5,634.0,4,3,New Customer,16.8643
5570,24,0,0.0,6,4.0,14.0,931.0,3,0,Regular,0.0
5571,119,0,0.0,5,4.0,10.0,855.5,1,0,Regular,0.0
5572,256,0,0.0,2,4.0,15.0,654.0,1,4,Lost,0.0
5573,66,2,3589.67,11,4.0,13.5,471.3333333333333,5,2,VIP,39.8967
5574,111,2,3038.9300000000003,14,3.8,17.2,875.0,4,2,VIP,34.389300000000006
5575,288,0,0.0,3,4.0,15.0,917.0,1,4,Lost,0.0
5576,59,0,0.0,6,4.0,3.0,875.0,2,0,Regular,0.0
5577,17,0,0.0,13,4.0,9.6,1226.4,3,0,Regular,0.0
5578,92,1,3571.08,10,4.0,12.666666666666666,459.6666666666667,2,3,New Customer,37.7108
5579,122,0,0.0,10,4.0,16.25,704.75,3,0,Regular,0.0
5580,118,1,1790.6,9,4.0,6.333333333333333,1357.3333333333333,2,3,New Customer,19.906
5581,201,2,7678.41,9,2.6666666666666665,6.0,1232.6666666666667,3,2,VIP,80.7841
5582,14,0,0.0,17,4.0,18.2,569.2,4,0,Regular,0.0
5583,28,0,0.0,7,4.0,12.666666666666666,453.0,3,0,Regular,0.0
5584,3,0,0.0,14,4.0,10.75,892.0,1,0,Regular,0.0
5585,176,0,0.0,2,4.0,21.0,1071.0,1,4,Lost,0.0
5586,270,0,0.0,3,4.0,20.0,1199.0,1,4,Lost,0.0
5587,23,2,1328.86,7,4.0,9.5,1043.25,3,3,New Customer,17.2886
5588,79,0,0.0,5,4.0,20.0,973.0,2,0,Regular,0.0
5589,109,0,0.0,11,4.0,7.25,695.5,2,0,Regular,0.0
5590,61,0,0.0,3,4.0,19.0,1405.0,1,0,Regular,0.0
5592,87,0,0.0,7,4.0,11.333333333333334,461.6666666666667,2,0,Regular,0.0
5593,107,1,3227.0,8,4.25,10.0,885.5,3,3,New Customer,34.27
5595,95,3,3271.27,9,3.8,14.0,1252.0,4,2,VIP,38.7127
5596,55,1,2303.3,9,3.6666666666666665,13.0,946.3333333333334,3,3,New Customer,25.033
5597,35,2,1570.8000000000002,5,4.333333333333333,5.666666666666667,653.0,3,3,New Customer,19.708000000000002
5598,15,0,0.0,7,4.0,17.333333333333332,645.0,1,0,Regular,0.0
5599,300,1,390.62,4,2.0,22.0,1159.0,1,1,At Risk,5.9062
5600,40,0,0.0,15,4.0,8.0,730.0,2,0,Regular,0.0
5601,213,2,5046.88,11,4.0,7.25,251.0,3,2,VIP,54.4688
5602,176,0,0.0,7,4.0,18.5,1280.0,1,4,Lost,0.0
5603,41,0,0.0,11,4.0,14.5,1394.0,3,0,Regular,0.0
5604,5,0,0.0,8,4.0,8.5,940.0,1,0,Regular,0.0
5605,2,1,1793.48,5,3.6666666666666665,13.333333333333334,519.3333333333334,3,3,New Customer,19.9348
5606,293,1,1151.22,1,4.0,23.0,824.0,1,1,At Risk,13.5122
5607,195,1,1332.66,6,3.5,12.0,1228.5,1,1,At Risk,15.326600000000001
5608,21,0,0.0,2,4.0,12.5,847.5,1,0,Regular,0.0
5609,61,1,2748.3,9,4.0,10.25,989.75,4,3,New Customer,29.483
5610,297,1,277.34,1,3.0,15.0,479.0,1,1,At Risk,4.7734
5611,166,1,1745.14,9,4.0,8.0,1205.0,1,1,At Risk,19.4514
5612,122,1,475.44,12,3.4,15.4,1084.2,5,3,New Customer,6.7544
5613,111,0,0.0,6,4.0,18.5,1182.0,0,0,Regular,0.0
5614,162,1,563.73,9,4.0,5.75,907.25,4,1,At Risk,7.6373
5615,191,2,2101.19,8,4.5,8.5,811.25,3,1,At Risk,25.0119
5616,229,0,0.0,8,4.0,11.5,187.5,1,4,Lost,0.0
5617,38,1,278.64,14,3.8,9.4,579.8,2,3,New Customer,4.7864
5618,196,0,0.0,3,4.0,9.0,387.5,2,4,Lost,0.0
5619,128,0,0.0,1,4.0,5.0,300.0,0,0,Regular,0.0
5620,73,0,0.0,3,4.0,14.0,146.0,1,0,Regular,0.0
5621,331,0,0.0,4,4.0,3.0,699.0,0,4,Lost,0.0
5622,3,0,0.0,9,4.0,10.25,824.0,3,0,Regular,0.0
5623,263,0,0.0,4,4.0,5.0,1378.0,0,4,Lost,0.0
5624,95,0,0.0,4,4.0,5.5,1124.5,0,0,Regular,0.0
5625,75,0,0.0,13,4.0,12.75,869.25,2,0,Regular,0.0
5626,267,0,0.0,3,4.0,1.0,1563.0,0,4,Lost,0.0
5627,19,1,3737.79,14,4.2,14.6,1319.8,3,3,New Customer,39.3779
5628,13,0,0.0,8,4.0,17.333333333333332,839.3333333333334,1,0,Regular,0.0
5629,219,0,0.0,4,4.0,2.0,969.0,1,4,Lost,0.0
5630,21,2,1151.0900000000001,4,4.0,20.666666666666668,599.6666666666666,2,3,New Customer,15.510900000000001
5631,80,1,499.9,5,3.6666666666666665,14.666666666666666,485.3333333333333,2,3,New Customer,6.999
5632,2,0,0.0,1,4.0,22.0,644.0,1,0,Regular,0.0
5633,21,0,0.0,14,4.0,13.166666666666666,1035.3333333333333,2,0,Regular,0.0
5634,27,1,254.67,1,3.0,18.0,1054.0,1,3,New Customer,4.5466999999999995
5635,196,2,8180.68,9,3.75,10.75,780.75,3,2,VIP,85.80680000000001
5636,61,0,0.0,10,4.0,9.666666666666666,997.3333333333334,0,0,Regular,0.0
5637,288,0,0.0,1,4.0,24.0,333.0,0,4,Lost,0.0
5638,149,0,0.0,7,4.0,5.0,818.0,2,0,Regular,0.0
5639,121,1,1712.44,8,4.333333333333333,10.0,1225.0,2,3,New Customer,19.1244
5640,250,1,459.4,2,3.0,1.0,1259.0,1,1,At Risk,6.593999999999999
5641,245,0,0.0,5,4.0,8.0,1073.6666666666667,1,4,Lost,0.0
5642,157,1,548.44,8,4.0,13.75,1016.0,3,1,At Risk,7.484400000000001
5643,31,2,1160.69,7,3.6666666666666665,13.666666666666666,902.6666666666666,2,3,New Customer,15.606900000000001
5644,77,1,1070.96,9,4.25,13.75,862.5,4,3,New Customer,12.7096
5646,193,0,0.0,7,4.0,15.0,685.3333333333334,1,4,Lost,0.0
5647,28,0,0.0,12,4.0,12.6,1197.8,2,0,Regular,0.0
5648,146,1,216.78,9,3.6666666666666665,21.0,819.6666666666666,2,1,At Risk,4.1678
5650,34,0,0.0,13,4.0,15.2,601.0,1,0,Regular,0.0
5651,66,1,876.37,6,4.333333333333333,8.333333333333334,1146.0,3,3,New Customer,10.7637
5652,17,2,2492.8999999999996,6,4.25,9.25,473.25,3,3,New Customer,28.928999999999995
5653,28,0,0.0,4,4.0,8.0,1280.0,0,0,Regular,0.0
5654,183,0,0.0,3,4.0,16.0,259.0,0,4,Lost,0.0
5656,173,0,0.0,4,4.0,11.0,1674.0,1,4,Lost,0.0
5657,20,0,0.0,11,4.0,15.5,1048.25,3,0,Regular,0.0
5658,55,0,0.0,4,4.0,10.5,752.5,0,0,Regular,0.0
5659,56,1,1153.28,13,4.2,15.6,786.2,2,3,New Customer,13.5328
5660,70,0,0.0,6,4.0,10.5,1250.5,1,0,Regular,0.0
5661,201,1,2823.96,8,4.0,17.333333333333332,958.3333333333334,3,1,At Risk,30.2396
