customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,calculated_revenue,purchase_value
7927,12561,2024-07-30,1,0,3,317,4,340.39,3,0,0.0,1021.17,1,1238,1,1,0,3,41,3,30,7,1,2,Long,0.129436355,187,1021.17,1021.17
7265,12562,2024-08-19,0,1,1,688,6,1228.34,4,0,0.0,0.0,4,1796,1,0,1,4,0,3,19,8,0,2,Very Long,0.0,120,4913.36,0.0
3415,12563,2024-12-14,2,0,1,718,4,215.04,2,20,86.02,0.0,9,313,0,0,0,4,0,5,14,12,5,3,Very Short,0.0,56,344.064,0.0
7811,12564,2024-07-21,1,1,4,689,4,52.21,2,30,31.33,0.0,9,126,0,0,0,4,0,5,21,7,6,2,Very Short,0.0,184,73.094,0.0
4505,12565,2024-03-05,1,1,5,247,1,434.61,1,5,21.73,0.0,17,406,1,0,1,4,0,2,5,3,1,1,Very Short,0.0,54,412.8795,0.0
5141,12566,2024-09-13,1,0,1,135,2,893.57,4,30,1072.28,0.0,18,1510,1,0,1,4,0,4,13,9,4,0,Very Long,0.0,65,2501.996,0.0
1779,12567,2024-01-21,1,1,4,482,6,373.87,4,0,0.0,0.0,9,1449,1,0,1,4,0,2,21,1,6,3,Very Long,0.0,87,1495.48,0.0
9972,12568,2024-11-03,0,0,4,47,1,770.88,1,0,0.0,0.0,10,1624,1,0,1,4,0,2,3,11,6,0,Very Long,0.0,132,770.88,0.0
8546,12569,2024-04-18,0,0,1,324,2,1441.5,2,10,288.3,2594.7,10,508,1,1,0,4,28,2,18,4,3,1,Short,0.328885993,109,2594.7000000000003,2594.7
2754,12570,2024-09-20,0,1,5,416,2,1175.41,1,0,0.0,1175.41,8,321,1,1,0,3,11,1,20,9,4,0,Very Short,0.148986737,144,1175.41,1175.41
6045,12571,2024-02-27,1,0,5,792,5,1031.9,4,0,0.0,0.0,5,1364,1,0,1,4,0,3,27,2,1,3,Very Long,0.0,114,4127.6,0.0
8022,12572,2024-05-28,0,0,4,741,5,1362.55,4,20,1090.04,0.0,14,210,1,0,1,4,0,3,28,5,1,1,Very Short,0.0,150,4360.16,0.0
5541,12573,2024-09-10,1,0,5,374,7,808.78,4,0,0.0,0.0,14,1569,1,0,1,4,0,3,10,9,1,0,Very Long,0.0,62,3235.12,0.0
2896,12574,2024-08-14,0,1,5,411,0,841.35,4,0,0.0,3365.4,3,1213,1,1,0,3,17,0,14,8,2,2,Long,0.426574526,212,3365.4,3365.4
9716,12575,2024-01-03,2,1,4,507,2,606.09,3,0,0.0,0.0,9,1250,1,0,1,4,0,4,3,1,2,3,Long,0.0,148,1818.27,0.0
3419,12576,2024-01-13,1,0,1,300,0,943.28,4,5,188.66,3584.46,3,1422,1,1,0,2,12,5,13,1,5,3,Very Long,0.454341037,200,3584.464,3584.46
4010,12577,2024-12-24,1,0,5,773,2,767.77,2,20,307.11,0.0,6,698,0,0,0,4,0,2,24,12,1,3,Short,0.0,190,1228.432,0.0
4344,12578,2024-07-12,1,1,5,1,1,226.72,4,5,45.34,0.0,6,1788,1,0,1,4,0,2,12,7,4,2,Very Long,0.0,61,861.536,0.0
9016,12579,2024-11-08,0,1,0,816,6,483.08,1,0,0.0,0.0,5,86,1,0,1,4,0,4,8,11,4,0,Very Short,0.0,57,483.08,0.0
5499,12580,2024-01-27,0,0,3,268,1,665.1,4,20,532.08,0.0,19,122,1,0,1,4,0,2,27,1,5,3,Very Short,0.0,106,2128.32,0.0
7476,12581,2024-06-28,1,0,1,581,5,417.51,4,15,250.51,1419.53,16,822,1,1,0,5,26,0,28,6,4,2,Short,0.179929677,78,1419.5339999999999,1419.53
9110,12582,2024-07-29,2,1,2,434,4,57.57,2,25,28.78,86.36,22,1513,1,1,0,5,31,4,29,7,0,2,Very Long,0.010946389,86,86.355,86.36
9355,12583,2024-12-02,0,0,5,348,4,317.25,4,5,63.45,0.0,9,262,0,0,0,4,0,1,2,12,0,3,Very Short,0.0,216,1205.55,0.0
8707,12584,2024-09-16,1,1,3,238,0,593.12,3,5,88.97,0.0,8,601,0,0,0,4,0,2,16,9,0,0,Short,0.0,20,1690.392,0.0
9169,12585,2024-08-17,1,1,4,856,4,78.73,1,10,7.87,0.0,5,1156,1,0,1,4,0,2,17,8,5,2,Long,0.0,219,70.857,0.0
9533,12586,2024-04-17,0,1,2,795,0,734.65,2,10,146.93,0.0,10,673,1,0,1,4,0,0,17,4,2,1,Short,0.0,104,1322.37,0.0
9918,12587,2024-12-28,2,1,3,808,5,976.74,3,10,293.02,0.0,7,1781,0,0,0,4,0,2,28,12,5,3,Very Long,0.0,8,2637.1980000000003,0.0
6787,12588,2024-04-29,2,1,2,713,3,946.16,2,0,0.0,1892.32,5,829,1,1,0,5,41,2,29,4,0,1,Short,0.239857225,132,1892.32,1892.32
2184,12589,2024-04-11,0,1,0,309,4,491.0,3,0,0.0,1473.0,20,1706,1,1,0,4,10,0,11,4,3,1,Very Long,0.18670716,107,1473.0,1473.0
2019,12590,2024-09-21,1,1,5,176,2,1398.48,2,0,0.0,0.0,1,1637,1,0,1,4,0,4,21,9,5,0,Very Long,0.0,170,2796.96,0.0
8163,12591,2024-12-29,0,1,5,495,6,811.97,4,0,0.0,0.0,9,486,1,0,1,4,0,2,29,12,6,3,Short,0.0,34,3247.88,0.0
3844,12592,2024-11-08,1,0,5,696,6,1505.16,2,5,150.52,2859.8,10,797,1,1,0,4,34,1,8,11,4,0,Short,0.362488212,95,2859.804,2859.8
8239,12593,2024-03-06,1,1,4,258,1,669.93,2,0,0.0,0.0,7,1666,1,0,1,4,0,2,6,3,2,1,Very Long,0.0,46,1339.86,0.0
9411,12594,2024-10-24,0,0,1,589,7,971.03,4,0,0.0,0.0,11,589,1,0,1,4,0,1,24,10,3,0,Short,0.0,80,3884.12,0.0
6798,12595,2024-05-08,2,0,0,323,0,637.38,2,0,0.0,1274.76,10,674,1,1,0,5,27,0,8,5,2,1,Short,0.161579647,113,1274.76,1274.76
7877,12596,2024-03-22,2,1,5,589,1,397.29,3,0,0.0,0.0,5,706,1,0,1,4,0,3,22,3,4,1,Short,0.0,188,1191.8700000000001,0.0
3509,12597,2024-12-07,1,1,2,561,4,105.3,2,25,52.65,0.0,19,1009,1,0,1,4,0,0,7,12,5,3,Long,0.0,95,157.95,0.0
4910,12598,2024-12-12,0,1,0,113,3,383.18,1,20,76.64,0.0,11,868,1,0,1,4,0,5,12,12,3,3,Short,0.0,141,306.54400000000004,0.0
9685,12599,2024-05-15,0,1,2,392,2,1167.07,2,25,583.54,1750.6,24,1290,1,1,0,5,48,3,15,5,2,1,Long,0.221893791,173,1750.605,1750.6
8350,12600,2024-01-10,1,1,1,840,2,1532.43,2,15,459.73,0.0,9,712,0,0,0,4,0,4,10,1,2,3,Short,0.0,132,2605.131,0.0
2839,12601,2024-03-17,0,1,0,235,5,852.62,2,20,341.05,0.0,15,798,1,0,1,4,0,5,17,3,6,1,Short,0.0,122,1364.192,0.0
9425,12602,2024-07-16,0,0,4,691,7,1048.17,2,20,419.27,1677.07,19,1651,1,1,0,5,8,5,16,7,1,2,Very Long,0.212573643,194,1677.0720000000001,1677.07
5495,12603,2024-01-22,0,0,5,476,1,198.71,3,15,89.42,0.0,13,1221,1,0,1,4,0,4,22,1,0,3,Long,0.0,80,506.71049999999997,0.0
8593,12604,2024-03-23,1,0,3,720,3,1231.48,2,0,0.0,0.0,9,1788,0,0,0,4,0,1,23,3,5,1,Very Long,0.0,161,2462.96,0.0
5692,12605,2024-02-24,0,1,0,240,1,277.0,3,15,124.65,0.0,5,100,1,0,1,4,0,0,24,2,5,3,Very Short,0.0,183,706.35,0.0
6434,12606,2024-12-13,0,0,2,95,3,1226.71,4,5,245.34,0.0,23,413,1,0,1,4,0,5,13,12,4,3,Very Short,0.0,201,4661.498,0.0
2456,12607,2024-05-09,1,1,4,619,0,909.42,3,0,0.0,0.0,2,600,1,0,1,4,0,2,9,5,3,1,Short,0.0,34,2728.2599999999998,0.0
4047,12608,2024-05-18,0,1,3,126,1,591.96,3,15,266.38,0.0,22,154,1,0,1,4,0,3,18,5,5,1,Very Short,0.0,158,1509.498,0.0
7502,12609,2024-06-02,0,0,2,700,3,780.29,4,10,312.12,0.0,21,42,1,0,1,4,0,4,2,6,6,2,Very Short,0.0,65,2809.044,0.0
8580,12610,2024-01-05,0,0,4,185,6,1569.46,3,15,706.26,0.0,22,669,0,0,0,4,0,4,5,1,4,3,Short,0.0,30,4002.123,0.0
1799,12611,2024-07-16,0,1,0,438,0,855.67,3,0,0.0,0.0,20,23,0,0,0,4,0,1,16,7,1,2,Very Short,0.0,107,2567.0099999999998,0.0
1691,12612,2024-11-29,0,0,3,303,4,396.18,3,30,356.56,0.0,20,1064,1,0,1,4,0,1,29,11,4,0,Long,0.0,193,831.978,0.0
7237,12613,2024-10-23,0,0,3,361,4,401.94,2,10,80.39,0.0,5,1505,1,0,1,4,0,2,23,10,2,0,Very Long,0.0,126,723.492,0.0
5023,12614,2024-04-01,1,0,3,445,1,222.64,4,20,178.11,0.0,5,441,0,0,0,4,0,2,1,4,0,1,Very Short,0.0,179,712.448,0.0
8636,12615,2024-01-05,0,0,3,603,1,242.16,4,0,0.0,0.0,7,1642,0,0,0,4,0,5,5,1,4,3,Very Long,0.0,80,968.64,0.0
1613,12616,2024-10-09,0,1,3,153,6,1082.8,2,0,0.0,2165.6,24,1619,1,1,0,4,35,0,9,10,2,0,Very Long,0.274496284,195,2165.6,2165.6
4144,12617,2024-11-03,1,1,1,353,1,765.88,2,10,153.18,0.0,19,696,0,0,0,4,0,1,3,11,6,0,Short,0.0,22,1378.584,0.0
1318,12618,2024-12-02,1,0,0,43,0,654.51,3,10,196.35,0.0,8,1334,1,0,1,4,0,5,2,12,0,3,Long,0.0,94,1767.177,0.0
7384,12619,2024-07-29,0,0,5,892,2,1265.58,4,0,0.0,5062.32,19,1733,1,1,0,5,33,5,29,7,0,2,Very Long,0.641664216,186,5062.32,5062.32
8719,12620,2024-06-21,2,1,5,799,1,489.42,1,5,24.47,0.0,2,189,1,0,1,4,0,1,21,6,4,2,Very Short,0.0,144,464.949,0.0
2410,12621,2024-10-03,1,0,4,744,6,901.3,2,15,270.39,0.0,18,1548,1,0,1,4,0,4,3,10,3,0,Very Long,0.0,23,1532.2099999999998,0.0
3915,12622,2024-09-08,1,0,4,868,4,55.67,4,0,0.0,0.0,2,1046,1,0,1,4,0,1,8,9,6,0,Long,0.0,96,222.68,0.0
8612,12623,2024-10-03,1,1,3,460,6,978.88,1,5,48.94,0.0,1,1722,1,0,1,4,0,0,3,10,3,0,Very Long,0.0,183,929.9359999999999,0.0
1372,12624,2024-04-13,0,1,5,138,2,1701.21,4,0,0.0,6804.84,3,1350,1,1,0,4,5,4,13,4,5,1,Long,0.862533843,118,6804.84,6804.84
9567,12625,2024-11-25,1,1,0,441,6,430.94,2,0,0.0,861.88,14,1463,1,1,0,3,4,2,25,11,0,0,Very Long,0.10924587,216,861.88,861.88
8982,12626,2024-01-14,1,1,1,464,3,530.95,1,5,26.55,0.0,15,1569,0,0,0,4,0,5,14,1,6,3,Very Long,0.0,81,504.40250000000003,0.0
2374,12627,2024-02-04,2,0,4,463,4,80.74,2,25,40.37,0.0,19,113,1,0,1,4,0,2,4,2,6,3,Very Short,0.0,209,121.10999999999999,0.0
2250,12628,2024-08-26,2,1,4,167,1,786.46,2,5,78.65,0.0,23,1720,0,0,0,4,0,1,26,8,0,2,Very Long,0.0,34,1494.274,0.0
7226,12629,2024-07-27,0,0,5,459,1,496.57,3,25,372.43,0.0,16,939,1,0,1,4,0,2,27,7,5,2,Long,0.0,77,1117.2825,0.0
1090,12630,2024-07-21,2,0,4,523,6,591.08,2,0,0.0,0.0,19,398,1,0,1,4,0,5,21,7,6,2,Very Short,0.0,67,1182.16,0.0
5551,12631,2024-11-27,1,0,5,88,0,287.84,1,10,28.78,0.0,5,353,1,0,1,4,0,1,27,11,2,0,Very Short,0.0,89,259.056,0.0
1593,12632,2024-11-13,1,0,0,282,5,441.27,3,15,198.57,0.0,8,1480,0,0,0,4,0,2,13,11,2,0,Very Long,0.0,165,1125.2385,0.0
5782,12633,2024-09-19,2,1,3,363,4,400.37,3,10,120.11,0.0,15,1376,1,0,1,4,0,2,19,9,3,0,Very Long,0.0,18,1080.9990000000003,0.0
4151,12634,2024-03-01,0,0,0,848,6,974.16,1,15,146.12,0.0,12,708,0,0,0,4,0,4,1,3,4,1,Short,0.0,141,828.036,0.0
7357,12635,2024-02-05,0,1,2,229,6,1542.72,2,10,308.54,0.0,11,482,1,0,1,4,0,2,5,2,0,3,Short,0.0,38,2776.896,0.0
8925,12636,2024-02-21,1,0,3,698,1,479.1,3,20,287.46,1149.84,6,966,1,1,0,4,15,2,21,2,2,3,Long,0.145745663,21,1149.8400000000001,1149.84
5398,12637,2024-08-12,0,1,3,368,6,917.91,2,0,0.0,1835.82,6,857,1,1,0,4,45,0,12,8,0,2,Short,0.232695681,184,1835.82,1835.82
6775,12638,2024-09-17,1,1,0,316,4,75.35,2,10,15.07,0.0,3,118,1,0,1,4,0,0,17,9,1,0,Very Short,0.0,52,135.63,0.0
6402,12639,2024-10-18,1,1,2,266,6,544.87,4,0,0.0,0.0,9,1034,1,0,1,4,0,5,18,10,4,0,Long,0.0,200,2179.48,0.0
9863,12640,2024-02-07,1,1,3,368,1,493.94,4,10,197.58,1778.18,14,786,1,1,0,5,29,1,7,2,2,3,Short,0.225389639,200,1778.184,1778.18
3077,12641,2024-04-10,0,1,3,821,5,752.44,3,10,225.73,2031.59,9,1558,1,1,0,3,44,0,10,4,2,1,Very Long,0.257510115,113,2031.5880000000002,2031.59
3150,12642,2024-05-03,1,0,3,803,4,54.73,3,0,0.0,0.0,19,303,1,0,1,4,0,5,3,5,4,1,Very Short,0.0,36,164.19,0.0
4406,12643,2024-08-18,0,0,2,131,2,930.99,1,20,186.2,0.0,15,98,0,0,0,4,0,0,18,8,6,2,Very Short,0.0,28,744.792,0.0
7629,12644,2024-01-17,1,0,3,437,6,1271.2,1,15,190.68,1080.52,3,739,1,1,0,5,15,4,17,1,2,3,Short,0.136959145,56,1080.52,1080.52
8786,12645,2024-11-02,1,1,5,773,2,1769.36,2,0,0.0,0.0,17,1527,0,0,0,4,0,5,2,11,5,0,Very Long,0.0,53,3538.72,0.0
3502,12646,2024-01-30,1,0,2,155,2,1763.83,1,10,176.38,0.0,20,1644,0,0,0,4,0,1,30,1,1,3,Very Long,0.0,201,1587.447,0.0
1989,12647,2024-07-10,1,0,1,470,6,731.9,1,5,36.6,0.0,6,1116,0,0,0,4,0,3,10,7,2,2,Long,0.0,188,695.305,0.0
6477,12648,2024-12-06,1,0,2,354,1,314.61,3,30,283.15,660.68,19,941,1,1,0,5,32,2,6,12,4,3,Long,0.083743168,18,660.681,660.68
6377,12649,2024-03-11,1,1,4,660,1,333.79,2,5,33.38,0.0,17,1308,0,0,0,4,0,4,11,3,0,1,Long,0.0,215,634.201,0.0
4372,12650,2024-09-07,1,0,3,852,6,1985.15,1,30,595.54,0.0,13,322,1,0,1,4,0,1,7,9,5,0,Very Short,0.0,7,1389.605,0.0
2658,12651,2024-07-19,1,1,0,766,4,65.22,3,10,19.57,0.0,3,191,0,0,0,4,0,2,19,7,4,2,Very Short,0.0,51,176.094,0.0
8648,12652,2024-10-26,1,1,5,686,6,1419.71,3,15,638.87,3620.26,20,500,1,1,0,5,19,3,26,10,5,0,Short,0.458878794,218,3620.2605,3620.26
8618,12653,2024-08-02,1,1,4,279,2,1661.86,2,5,166.19,0.0,5,1274,1,0,1,4,0,4,2,8,4,2,Long,0.0,110,3157.5339999999997,0.0
7727,12654,2024-11-05,0,1,5,127,5,976.86,3,5,146.53,0.0,21,1239,0,0,0,4,0,5,5,11,1,0,Long,0.0,51,2784.051,0.0
6210,12655,2024-05-27,0,0,3,144,6,346.45,2,0,0.0,0.0,1,223,1,0,1,4,0,0,27,5,0,1,Very Short,0.0,63,692.9,0.0
3352,12656,2024-02-29,1,0,4,661,1,426.25,2,0,0.0,0.0,24,1376,0,0,0,4,0,2,29,2,3,3,Very Long,0.0,104,852.5,0.0
4627,12657,2024-09-05,0,0,5,809,3,1354.8,2,20,541.92,0.0,16,513,1,0,1,4,0,5,5,9,3,0,Short,0.0,35,2167.68,0.0
1615,12658,2024-12-19,1,1,3,459,4,413.75,4,30,496.5,0.0,5,1027,1,0,1,4,0,5,19,12,3,3,Long,0.0,9,1158.5,0.0
3248,12659,2024-06-07,1,0,0,217,1,407.78,1,0,0.0,0.0,20,1126,1,0,1,4,0,1,7,6,4,2,Long,0.0,144,407.78,0.0
5053,12660,2024-10-26,0,0,5,856,7,707.52,1,0,0.0,0.0,20,1611,1,0,1,4,0,2,26,10,5,0,Very Long,0.0,85,707.52,0.0
4931,12661,2024-11-16,1,0,0,218,7,203.43,1,10,20.34,0.0,21,1411,1,0,1,4,0,0,16,11,5,0,Very Long,0.0,57,183.08700000000002,0.0
1723,12662,2024-08-23,0,1,1,89,5,365.57,1,0,0.0,365.57,9,527,1,1,0,3,20,1,23,8,4,2,Short,0.046337092,53,365.57,365.57
9617,12663,2024-10-15,1,0,1,413,1,731.89,4,10,292.76,2634.8,23,1118,1,1,0,1,33,0,15,10,1,0,Long,0.333968788,197,2634.804,2634.8
3413,12664,2024-07-24,0,1,5,458,6,516.75,1,30,155.02,0.0,13,509,0,0,0,4,0,5,24,7,2,2,Short,0.0,16,361.72499999999997,0.0
5582,12665,2024-10-20,0,1,5,118,0,588.82,4,0,0.0,0.0,16,97,1,0,1,4,0,3,20,10,6,0,Very Short,0.0,77,2355.28,0.0
5186,12666,2024-05-02,0,1,4,811,7,1099.3,4,0,0.0,0.0,22,1280,0,0,0,4,0,3,2,5,3,1,Long,0.0,149,4397.2,0.0
5224,12667,2024-07-11,1,1,2,306,7,969.77,1,15,145.47,824.3,2,545,1,1,0,4,22,3,11,7,3,2,Short,0.104482493,84,824.3045,824.3
8604,12668,2024-01-29,1,1,0,215,3,568.11,4,10,227.24,2045.2,12,1219,1,1,0,3,10,4,29,1,0,3,Long,0.259235223,193,2045.1960000000001,2045.2
7715,12669,2024-03-12,1,0,4,482,2,1137.14,1,20,227.43,0.0,2,868,1,0,1,4,0,3,12,3,1,1,Short,0.0,149,909.7120000000001,0.0
8807,12670,2024-07-30,0,0,2,120,0,843.37,2,15,253.01,0.0,10,979,1,0,1,4,0,0,30,7,1,2,Long,0.0,184,1433.729,0.0
4411,12671,2024-09-21,1,0,4,771,2,1854.28,4,5,370.86,0.0,11,491,1,0,1,4,0,2,21,9,5,0,Short,0.0,188,7046.263999999999,0.0
3386,12672,2024-01-11,1,1,0,263,7,790.91,3,25,593.18,0.0,6,794,0,0,0,4,0,4,11,1,3,3,Short,0.0,206,1779.5475000000001,0.0
4846,12673,2024-01-26,1,0,3,61,7,1109.82,4,5,221.96,0.0,24,1790,1,0,1,4,0,4,26,1,4,3,Very Long,0.0,41,4217.316,0.0
6052,12674,2024-01-03,0,0,1,530,6,1024.58,1,10,102.46,0.0,21,289,0,0,0,4,0,1,3,1,2,3,Very Short,0.0,210,922.122,0.0
4032,12675,2024-07-07,1,0,2,820,1,146.67,3,0,0.0,0.0,20,1725,1,0,1,4,0,4,7,7,6,2,Very Long,0.0,140,440.01,0.0
5140,12676,2024-05-02,1,0,2,335,5,1575.92,1,10,157.59,1418.33,5,1799,1,1,0,4,10,3,2,5,3,1,Very Long,0.179777574,40,1418.3280000000002,1418.33
2358,12677,2024-01-20,1,0,3,427,7,995.02,1,0,0.0,0.0,8,1470,1,0,1,4,0,3,20,1,5,3,Very Long,0.0,215,995.02,0.0
6254,12678,2024-10-16,1,0,1,614,7,865.04,1,0,0.0,865.04,21,1130,1,1,0,3,28,0,16,10,2,0,Long,0.10964641,8,865.04,865.04
7423,12679,2024-07-11,0,0,1,741,7,392.56,2,10,78.51,0.0,18,1678,1,0,1,4,0,4,11,7,3,2,Very Long,0.0,196,706.6080000000001,0.0
5743,12680,2024-01-04,0,1,1,103,1,118.78,4,15,71.27,0.0,17,1145,0,0,0,4,0,4,4,1,3,3,Long,0.0,22,403.852,0.0
8856,12681,2024-09-07,1,1,2,784,7,977.2,1,20,195.44,0.0,4,551,0,0,0,4,0,1,7,9,5,0,Short,0.0,218,781.7600000000001,0.0
9960,12682,2024-11-28,1,0,1,803,2,808.04,4,20,646.43,0.0,21,1455,1,0,1,4,0,3,28,11,3,0,Very Long,0.0,194,2585.728,0.0
9149,12683,2024-06-02,1,1,3,467,4,52.74,2,0,0.0,0.0,11,357,0,0,0,4,0,3,2,6,6,2,Very Short,0.0,130,105.48,0.0
1836,12684,2024-12-12,1,1,3,492,2,746.16,1,10,74.62,0.0,12,434,1,0,1,4,0,1,12,12,3,3,Very Short,0.0,203,671.544,0.0
8926,12685,2024-06-01,0,0,4,787,0,735.28,4,0,0.0,2941.12,1,1065,1,1,0,3,24,4,1,6,5,2,Long,0.372795765,17,2941.12,2941.12
4003,12686,2024-01-29,0,1,4,243,4,249.8,4,10,99.92,899.28,21,357,1,1,0,2,3,2,29,1,0,3,Very Short,0.113986432,46,899.2800000000001,899.28
5065,12687,2024-02-14,1,0,4,139,3,945.5,4,0,0.0,0.0,24,1395,0,0,0,4,0,5,14,2,2,3,Very Long,0.0,99,3782.0,0.0
4707,12688,2024-01-25,0,1,5,9,7,528.21,2,30,316.93,0.0,5,69,0,0,0,4,0,2,25,1,3,3,Very Short,0.0,26,739.494,0.0
3556,12689,2024-04-20,2,0,3,789,5,1650.24,4,10,660.1,0.0,24,620,0,0,0,4,0,5,20,4,5,1,Short,0.0,122,5940.8640000000005,0.0
8894,12690,2024-05-20,0,0,0,205,5,235.81,3,0,0.0,0.0,19,1430,0,0,0,4,0,0,20,5,0,1,Very Long,0.0,181,707.4300000000001,0.0
6740,12691,2024-06-11,1,1,4,767,4,312.13,3,0,0.0,0.0,11,892,1,0,1,4,0,2,11,6,1,2,Short,0.0,11,936.39,0.0
9701,12692,2024-06-24,0,1,2,443,4,475.96,3,15,214.18,0.0,9,1150,0,0,0,4,0,2,24,6,0,2,Long,0.0,217,1213.6979999999999,0.0
9591,12693,2024-11-11,1,1,3,504,6,666.39,2,15,199.92,0.0,4,682,1,0,1,4,0,0,11,11,0,0,Short,0.0,181,1132.863,0.0
4777,12694,2024-01-05,1,1,3,132,3,803.05,1,0,0.0,0.0,20,1734,1,0,1,4,0,0,5,1,4,3,Very Long,0.0,85,803.05,0.0
7542,12695,2024-11-23,0,0,3,576,0,753.05,1,25,188.26,564.79,5,550,1,1,0,4,37,3,23,11,5,0,Short,0.071588823,48,564.7874999999999,564.79
5520,12696,2024-03-28,1,1,3,719,0,630.47,4,15,378.28,0.0,20,352,1,0,1,4,0,3,28,3,3,1,Very Short,0.0,171,2143.598,0.0
5453,12697,2024-12-14,2,0,2,667,2,1872.84,4,20,1498.27,0.0,3,588,1,0,1,4,0,3,14,12,5,3,Short,0.0,39,5993.088,0.0
7656,12698,2024-02-19,1,0,3,704,0,647.0,1,0,0.0,0.0,11,1372,0,0,0,4,0,4,19,2,0,3,Very Long,0.0,173,647.0,0.0
7198,12699,2024-02-06,0,1,2,893,6,820.65,2,20,328.26,0.0,17,838,0,0,0,4,0,3,6,2,1,3,Short,0.0,125,1313.04,0.0
9204,12700,2024-02-14,1,0,1,216,5,738.1,4,0,0.0,0.0,8,67,1,0,1,4,0,0,14,2,2,3,Very Short,0.0,185,2952.4,0.0
7952,12701,2024-04-18,0,0,1,375,6,1125.31,1,20,225.06,0.0,13,671,0,0,0,4,0,5,18,4,3,1,Short,0.0,101,900.248,0.0
6598,12702,2024-12-09,0,1,0,69,2,1255.2,1,25,313.8,941.4,6,94,1,1,0,4,22,4,9,12,0,3,Very Short,0.119325268,82,941.4000000000001,941.4
9272,12703,2024-06-17,1,0,1,415,7,1168.54,2,20,467.42,0.0,10,1418,0,0,0,4,0,4,17,6,0,2,Very Long,0.0,201,1869.664,0.0
1921,12704,2024-03-01,2,1,5,612,4,104.88,1,0,0.0,0.0,23,827,0,0,0,4,0,0,1,3,4,1,Short,0.0,198,104.88,0.0
7868,12705,2024-08-22,0,1,5,299,7,829.97,2,5,83.0,1576.94,8,246,1,1,0,3,13,5,22,8,3,2,Very Short,0.199881866,15,1576.943,1576.94
4530,12706,2024-07-04,0,1,3,721,4,347.62,2,0,0.0,0.0,1,1480,1,0,1,4,0,0,4,7,3,2,Very Long,0.0,161,695.24,0.0
4898,12707,2024-09-13,0,1,5,174,1,568.88,3,15,256.0,0.0,10,1149,0,0,0,4,0,0,13,9,4,0,Long,0.0,119,1450.6439999999998,0.0
8034,12708,2024-09-27,1,0,0,715,4,203.38,2,5,20.34,0.0,5,1351,1,0,1,4,0,2,27,9,4,0,Long,0.0,48,386.42199999999997,0.0
3462,12709,2024-10-13,1,1,2,249,2,999.37,2,15,299.81,1698.93,1,216,1,1,0,5,4,1,13,10,6,0,Very Short,0.215344464,217,1698.9289999999999,1698.93
8951,12710,2024-02-25,2,0,5,251,0,442.71,4,10,177.08,1593.76,19,974,1,1,0,4,41,0,25,2,6,3,Long,0.202013852,85,1593.7559999999999,1593.76
5498,12711,2024-06-29,0,0,4,607,5,1380.08,3,0,0.0,0.0,23,793,1,0,1,4,0,4,29,6,5,2,Short,0.0,132,4140.24,0.0
4140,12712,2024-08-18,0,1,2,495,2,1794.11,3,15,807.35,0.0,2,1407,0,0,0,4,0,4,18,8,6,2,Very Long,0.0,49,4574.9805,0.0
3953,12713,2024-07-22,1,1,1,35,5,930.85,3,10,279.26,0.0,3,1286,0,0,0,4,0,0,22,7,0,2,Long,0.0,40,2513.295,0.0
4787,12714,2024-12-20,0,0,4,553,2,1124.18,1,5,56.21,0.0,14,1640,0,0,0,4,0,0,20,12,4,3,Very Long,0.0,205,1067.971,0.0
9483,12715,2024-12-16,0,0,4,634,4,280.6,3,10,84.18,0.0,11,895,0,0,0,4,0,5,16,12,0,3,Short,0.0,170,757.6200000000001,0.0
1923,12716,2024-10-23,0,0,1,488,5,1503.23,3,0,0.0,0.0,15,390,1,0,1,4,0,5,23,10,2,0,Very Short,0.0,223,4509.6900000000005,0.0
5571,12717,2024-03-28,1,0,1,852,5,461.78,3,10,138.53,0.0,2,1159,1,0,1,4,0,5,28,3,3,1,Long,0.0,69,1246.806,0.0
8514,12718,2024-07-12,1,0,5,118,4,388.49,2,5,38.85,0.0,14,1022,0,0,0,4,0,2,12,7,4,2,Long,0.0,146,738.131,0.0
5248,12719,2024-10-20,1,1,3,217,2,1453.75,4,15,872.25,0.0,19,1728,1,0,1,4,0,0,20,10,6,0,Very Long,0.0,78,4942.75,0.0
6093,12720,2024-04-07,0,1,4,742,1,108.81,1,10,10.88,97.93,11,1130,1,1,0,4,46,0,7,4,6,1,Long,0.012412921,134,97.929,97.93
4133,12721,2024-09-16,1,0,1,241,4,259.01,1,25,64.75,0.0,7,1345,1,0,1,4,0,4,16,9,0,0,Long,0.0,159,194.2575,0.0
2225,12722,2024-03-31,1,0,4,282,4,327.17,3,20,196.3,0.0,13,1598,0,0,0,4,0,5,31,3,6,1,Very Long,0.0,205,785.2080000000001,0.0
6754,12723,2024-02-21,0,1,0,806,6,1630.8,4,0,0.0,6523.2,18,1079,1,1,0,5,4,0,21,2,2,3,Long,0.82683513,59,6523.2,6523.2
9278,12724,2024-03-28,1,1,0,226,5,1694.92,4,5,338.98,6440.7,8,182,1,1,0,3,5,1,28,3,3,1,Very Short,0.816378008,87,6440.696,6440.7
