customer_id,total_sessions,total_purchases,total_revenue,average_order_value,average_pages_viewed,average_time_on_site,average_rating,total_quantity,average_discount,cart_additions,cart_abandoned,purchase_rate,abandonment_rate
6123,2,0,0.0,0.0,20.5,720.0,4.0,5,12.5,2,2,0.0,1.0
6124,1,0,0.0,0.0,17.0,1070.0,4.0,2,5.0,0,0,0.0,0.0
6125,1,1,1299.33,1299.33,11.0,666.0,4.0,2,15.0,1,0,1.0,0.0
6126,4,2,8373.25,2093.3125,16.25,1133.25,3.5,12,5.0,4,2,0.5,0.5
6127,3,1,552.51,184.17,7.333333333333333,512.3333333333334,3.6666666666666665,4,11.666666666666666,3,2,0.3333333333333333,0.6666666666666666
6128,3,1,1845.74,615.2466666666667,16.666666666666668,1047.3333333333333,4.333333333333333,8,6.666666666666667,2,1,0.3333333333333333,0.5
6129,2,1,3389.65,1694.825,12.5,722.5,3.5,3,10.0,1,0,0.5,0.0
6130,3,0,0.0,0.0,16.666666666666668,1068.3333333333333,4.0,12,8.333333333333334,1,1,0.0,1.0
6131,1,0,0.0,0.0,20.0,1481.0,4.0,1,5.0,1,1,0.0,1.0
6132,1,0,0.0,0.0,11.0,1261.0,4.0,2,5.0,1,1,0.0,1.0
6133,2,0,0.0,0.0,11.0,827.0,4.0,5,15.0,2,2,0.0,1.0
6134,2,0,0.0,0.0,8.5,361.0,4.0,6,20.0,2,2,0.0,1.0
6135,4,3,7899.21,1974.8025,8.75,1224.0,4.25,12,10.0,4,1,0.75,0.25
6136,1,0,0.0,0.0,4.0,207.0,4.0,2,0.0,1,1,0.0,1.0
6137,1,0,0.0,0.0,20.0,1021.0,4.0,3,10.0,0,0,0.0,0.0
6138,2,1,1580.56,790.28,22.5,452.0,4.5,7,20.0,2,1,0.5,0.5
6139,5,0,0.0,0.0,15.0,727.0,4.0,11,11.0,4,4,0.0,1.0
6140,4,0,0.0,0.0,15.5,538.25,4.0,10,6.25,2,2,0.0,1.0
6141,3,1,356.04,118.68,16.666666666666668,754.3333333333334,4.0,8,15.0,2,1,0.3333333333333333,0.5
6142,4,1,1956.35,489.0875,13.0,1174.5,4.0,8,7.5,2,1,0.25,0.5
6143,2,0,0.0,0.0,22.0,1153.5,4.0,6,2.5,1,1,0.0,1.0
6144,2,1,874.13,437.065,16.0,432.0,4.0,4,15.0,2,1,0.5,0.5
6145,2,1,3296.76,1648.38,15.5,763.5,4.0,3,7.5,2,1,0.5,0.5
6146,4,0,0.0,0.0,10.25,1057.5,4.0,11,12.5,2,2,0.0,1.0
6147,2,0,0.0,0.0,12.5,1433.0,4.0,7,17.5,0,0,0.0,0.0
6148,6,2,2677.02,446.17,18.666666666666668,1063.6666666666667,4.0,15,12.5,4,2,0.3333333333333333,0.5
6149,3,0,0.0,0.0,6.0,651.6666666666666,4.0,8,6.666666666666667,1,1,0.0,1.0
6151,8,2,1626.8,203.35,12.625,1054.375,4.125,25,10.0,4,2,0.25,0.5
6152,1,0,0.0,0.0,23.0,987.0,4.0,2,15.0,1,1,0.0,1.0
6153,6,1,5532.55,922.0916666666667,13.833333333333334,886.3333333333334,3.8333333333333335,18,5.833333333333333,5,4,0.16666666666666666,0.8
6154,2,1,967.94,483.97,11.5,1072.5,2.5,2,27.5,2,1,0.5,0.5
6155,1,1,3630.6,3630.6,5.0,1142.0,5.0,3,0.0,1,0,1.0,0.0
6156,3,1,4108.1,1369.3666666666668,13.666666666666666,1128.6666666666667,3.6666666666666665,8,16.666666666666668,2,1,0.3333333333333333,0.5
6157,2,0,0.0,0.0,14.0,973.0,4.0,5,10.0,1,1,0.0,1.0
6158,2,0,0.0,0.0,16.5,935.0,4.0,6,10.0,0,0,0.0,0.0
6159,2,0,0.0,0.0,12.5,1444.0,4.0,5,15.0,0,0,0.0,0.0
6160,1,0,0.0,0.0,24.0,1381.0,4.0,2,0.0,0,0,0.0,0.0
6161,2,0,0.0,0.0,21.5,1046.5,4.0,2,12.5,1,1,0.0,1.0
6162,4,0,0.0,0.0,11.5,1263.75,4.0,14,12.5,4,4,0.0,1.0
6163,4,1,1755.32,438.83,13.75,1552.75,3.25,12,13.75,2,1,0.25,0.5
6164,3,1,362.7,120.89999999999999,18.333333333333332,1287.3333333333333,3.6666666666666665,8,11.666666666666666,1,0,0.3333333333333333,0.0
6165,3,1,1419.34,473.1133333333333,13.0,698.0,4.333333333333333,7,11.666666666666666,2,1,0.3333333333333333,0.5
6166,3,2,597.67,199.22333333333333,9.666666666666666,738.3333333333334,3.6666666666666665,6,15.0,3,1,0.6666666666666666,0.3333333333333333
6167,4,0,0.0,0.0,9.25,974.75,4.0,9,8.75,1,1,0.0,1.0
6168,4,0,0.0,0.0,7.75,1351.0,4.0,13,0.0,1,1,0.0,1.0
6169,2,0,0.0,0.0,12.5,937.0,4.0,3,5.0,0,0,0.0,0.0
6170,4,1,409.22,102.305,9.75,960.25,3.75,13,2.5,2,1,0.25,0.5
6171,2,1,1563.53,781.765,8.0,1048.5,4.0,2,7.5,2,1,0.5,0.5
6172,4,0,0.0,0.0,6.5,779.25,4.0,9,12.5,1,1,0.0,1.0
6173,4,1,2489.67,622.4175,6.75,412.25,4.25,10,12.5,3,2,0.25,0.6666666666666666
6174,1,1,1226.08,1226.08,19.0,1235.0,4.0,1,0.0,1,0,1.0,0.0
6175,1,0,0.0,0.0,20.0,1773.0,4.0,2,5.0,1,1,0.0,1.0
6176,1,1,2478.35,2478.35,15.0,472.0,5.0,2,10.0,1,0,1.0,0.0
6177,2,1,4306.6,2153.3,11.5,1278.5,3.5,6,0.0,2,1,0.5,0.5
6178,3,2,902.99,300.99666666666667,8.666666666666666,1298.6666666666667,3.3333333333333335,6,6.666666666666667,2,0,0.6666666666666666,0.0
6179,3,0,0.0,0.0,15.333333333333334,883.6666666666666,4.0,8,13.333333333333334,1,1,0.0,1.0
6180,3,0,0.0,0.0,12.666666666666666,995.0,4.0,6,16.666666666666668,1,1,0.0,1.0
6181,5,1,1024.35,204.86999999999998,9.0,975.4,4.0,16,9.0,4,3,0.2,0.75
6182,2,1,2524.68,1262.34,11.5,1557.5,3.0,4,12.5,2,1,0.5,0.5
6183,1,0,0.0,0.0,24.0,190.0,4.0,1,25.0,1,1,0.0,1.0
6185,2,0,0.0,0.0,14.0,1062.5,4.0,7,5.0,0,0,0.0,0.0
6186,1,1,532.81,532.81,21.0,141.0,4.0,1,10.0,1,0,1.0,0.0
6187,3,1,5872.2,1957.3999999999999,8.666666666666666,547.3333333333334,3.0,7,5.0,3,2,0.3333333333333333,0.6666666666666666
6189,3,0,0.0,0.0,9.333333333333334,1509.3333333333333,4.0,8,5.0,1,1,0.0,1.0
6190,2,0,0.0,0.0,18.5,382.0,4.0,3,0.0,2,2,0.0,1.0
6191,4,2,2162.92,540.73,8.25,1275.5,4.25,9,6.25,3,1,0.5,0.3333333333333333
6192,4,0,0.0,0.0,15.0,1017.75,4.0,10,11.25,1,1,0.0,1.0
6193,2,1,771.51,385.755,10.0,1556.0,3.5,2,0.0,1,0,0.5,0.0
6194,3,0,0.0,0.0,17.0,1123.6666666666667,4.0,6,1.6666666666666667,2,2,0.0,1.0
6195,4,1,950.69,237.6725,9.0,937.5,4.0,10,11.25,3,2,0.25,0.6666666666666666
6196,3,1,1040.85,346.95,16.0,877.6666666666666,4.333333333333333,7,5.0,2,1,0.3333333333333333,0.5
6197,1,1,3179.88,3179.88,14.0,1682.0,4.0,4,10.0,1,0,1.0,0.0
6198,3,1,351.14,117.04666666666667,11.666666666666666,1016.0,4.333333333333333,9,8.333333333333334,3,2,0.3333333333333333,0.6666666666666666
6199,2,0,0.0,0.0,8.0,1251.5,4.0,5,5.0,1,1,0.0,1.0
6200,4,0,0.0,0.0,5.0,978.75,4.0,7,7.5,1,1,0.0,1.0
6201,6,1,2824.14,470.69,5.166666666666667,1112.6666666666667,4.0,16,10.833333333333334,3,2,0.16666666666666666,0.6666666666666666
6202,4,1,5126.22,1281.555,10.0,1041.75,4.25,14,7.5,3,2,0.25,0.6666666666666666
6203,2,0,0.0,0.0,5.0,1173.5,4.0,5,0.0,1,1,0.0,1.0
6204,2,1,3725.64,1862.82,11.5,1145.5,3.5,6,0.0,1,0,0.5,0.0
6205,1,0,0.0,0.0,18.0,1410.0,4.0,3,15.0,1,1,0.0,1.0
6206,3,1,2858.81,952.9366666666666,8.666666666666666,837.3333333333334,4.333333333333333,10,21.666666666666668,2,1,0.3333333333333333,0.5
6208,3,1,6342.08,2114.0266666666666,14.0,813.6666666666666,3.0,9,1.6666666666666667,2,1,0.3333333333333333,0.5
6209,2,1,560.63,280.315,8.0,596.5,4.5,5,10.0,1,0,0.5,0.0
6210,7,3,1845.8,263.68571428571425,9.428571428571429,826.5714285714286,4.428571428571429,13,5.714285714285714,5,2,0.42857142857142855,0.4
6211,2,0,0.0,0.0,16.5,878.0,4.0,5,2.5,1,1,0.0,1.0
6212,3,1,154.87,51.623333333333335,10.0,831.0,4.0,4,13.333333333333334,3,2,0.3333333333333333,0.6666666666666666
6213,4,1,600.99,150.2475,15.75,1420.25,3.75,13,10.0,2,1,0.25,0.5
6214,1,0,0.0,0.0,21.0,1237.0,4.0,2,5.0,1,1,0.0,1.0
6215,2,1,200.52,100.26,15.0,897.0,4.5,6,7.5,1,0,0.5,0.0
6216,5,0,0.0,0.0,10.8,463.2,4.0,16,14.0,5,5,0.0,1.0
6217,3,1,299.92,99.97333333333334,12.0,1017.0,3.0,4,3.3333333333333335,2,1,0.3333333333333333,0.5
6218,1,0,0.0,0.0,2.0,1696.0,4.0,2,0.0,1,1,0.0,1.0
6219,2,0,0.0,0.0,7.5,177.0,4.0,5,0.0,0,0,0.0,0.0
6220,2,0,0.0,0.0,11.0,1465.5,4.0,4,7.5,2,2,0.0,1.0
6221,4,2,2513.08,628.27,13.5,703.75,4.0,11,3.75,4,2,0.5,0.5
6222,2,0,0.0,0.0,14.5,1392.5,4.0,3,17.5,1,1,0.0,1.0
6223,6,1,5321.89,886.9816666666667,11.0,669.1666666666666,4.166666666666667,17,9.166666666666666,4,3,0.16666666666666666,0.75
6225,2,1,7110.36,3555.18,17.5,972.0,4.0,6,5.0,2,1,0.5,0.5
6226,2,0,0.0,0.0,16.0,969.5,4.0,5,10.0,0,0,0.0,0.0
6227,3,0,0.0,0.0,8.333333333333334,197.0,4.0,7,18.333333333333332,2,2,0.0,1.0
6228,3,2,2497.25,832.4166666666666,10.666666666666666,517.6666666666666,3.3333333333333335,6,11.666666666666666,2,0,0.6666666666666666,0.0
6229,2,1,2906.51,1453.255,12.0,586.0,4.5,5,15.0,1,0,0.5,0.0
6230,5,2,1713.0500000000002,342.61,14.6,975.8,3.4,12,12.0,3,1,0.4,0.3333333333333333
6231,1,0,0.0,0.0,2.0,119.0,4.0,4,10.0,1,1,0.0,1.0
6232,2,0,0.0,0.0,14.0,529.0,4.0,8,17.5,1,1,0.0,1.0
6233,3,1,1369.14,456.38000000000005,6.666666666666667,936.3333333333334,4.0,9,11.666666666666666,2,1,0.3333333333333333,0.5
6234,1,0,0.0,0.0,5.0,1165.0,4.0,3,0.0,1,1,0.0,1.0
6235,2,0,0.0,0.0,11.0,524.0,4.0,7,0.0,2,2,0.0,1.0
6237,3,0,0.0,0.0,13.333333333333334,1352.6666666666667,4.0,5,5.0,2,2,0.0,1.0
6238,1,0,0.0,0.0,7.0,1444.0,4.0,2,5.0,1,1,0.0,1.0
6239,5,2,2065.63,413.12600000000003,10.8,518.6,4.2,12,3.0,3,1,0.4,0.3333333333333333
6240,3,1,6439.0,2146.3333333333335,8.333333333333334,1210.3333333333333,3.3333333333333335,8,0.0,1,0,0.3333333333333333,0.0
6241,2,1,932.63,466.315,12.0,558.5,4.5,4,2.5,1,0,0.5,0.0
6242,4,0,0.0,0.0,18.0,609.25,4.0,10,6.25,3,3,0.0,1.0
6243,5,3,5940.6,1188.1200000000001,17.2,1037.2,3.2,11,14.0,3,0,0.6,0.0
6244,4,0,0.0,0.0,10.5,757.25,4.0,12,8.75,3,3,0.0,1.0
6245,3,0,0.0,0.0,14.333333333333334,1060.3333333333333,4.0,10,18.333333333333332,2,2,0.0,1.0
6246,4,1,480.02,120.005,14.5,666.25,4.0,7,5.0,4,3,0.25,0.75
6247,1,0,0.0,0.0,21.0,1717.0,4.0,1,15.0,1,1,0.0,1.0
6249,1,0,0.0,0.0,10.0,1492.0,4.0,4,25.0,0,0,0.0,0.0
6250,2,0,0.0,0.0,9.5,754.5,4.0,5,12.5,2,2,0.0,1.0
6251,3,0,0.0,0.0,8.333333333333334,1368.0,4.0,8,18.333333333333332,2,2,0.0,1.0
6252,4,0,0.0,0.0,12.0,1000.5,4.0,10,17.5,4,4,0.0,1.0
6253,2,0,0.0,0.0,10.0,1569.5,4.0,6,0.0,1,1,0.0,1.0
6254,2,1,865.04,432.52,14.0,1429.5,3.5,5,0.0,2,1,0.5,0.5
6255,6,1,890.75,148.45833333333334,12.0,748.8333333333334,3.8333333333333335,18,8.333333333333334,5,4,0.16666666666666666,0.8
6256,7,3,11609.37,1658.4814285714288,13.714285714285714,959.7142857142857,4.0,20,10.0,5,2,0.42857142857142855,0.4
6257,3,1,787.64,262.5466666666667,13.666666666666666,1021.0,4.0,5,5.0,2,1,0.3333333333333333,0.5
6258,3,1,2273.91,757.9699999999999,16.333333333333332,438.6666666666667,3.3333333333333335,9,6.666666666666667,1,0,0.3333333333333333,0.0
6259,3,0,0.0,0.0,4.666666666666667,853.3333333333334,4.0,6,3.3333333333333335,2,2,0.0,1.0
6260,3,0,0.0,0.0,13.0,1156.6666666666667,4.0,5,11.666666666666666,1,1,0.0,1.0
6261,2,0,0.0,0.0,7.0,615.0,4.0,4,0.0,0,0,0.0,0.0
6262,4,1,583.32,145.83,10.0,894.5,4.0,7,2.5,4,3,0.25,0.75
6264,2,1,763.27,381.635,8.5,491.5,3.0,2,17.5,2,1,0.5,0.5
6265,2,0,0.0,0.0,6.5,252.0,4.0,4,2.5,1,1,0.0,1.0
6266,2,1,2065.59,1032.795,6.0,857.0,3.0,4,17.5,1,0,0.5,0.0
6267,2,0,0.0,0.0,22.5,350.5,4.0,3,2.5,2,2,0.0,1.0
6268,1,0,0.0,0.0,2.0,899.0,4.0,2,0.0,1,1,0.0,1.0
6269,5,0,0.0,0.0,11.6,905.6,4.0,15,1.0,2,2,0.0,1.0
6270,3,1,893.04,297.68,13.333333333333334,1204.6666666666667,3.6666666666666665,8,10.0,2,1,0.3333333333333333,0.5
6271,2,0,0.0,0.0,6.0,668.5,4.0,3,12.5,1,1,0.0,1.0
6272,2,0,0.0,0.0,18.0,1595.5,4.0,4,5.0,1,1,0.0,1.0
6273,1,0,0.0,0.0,10.0,1116.0,4.0,3,10.0,0,0,0.0,0.0
6274,4,1,444.39,111.0975,8.75,1343.25,4.25,10,8.75,3,2,0.25,0.6666666666666666
6275,3,0,0.0,0.0,7.0,1046.6666666666667,4.0,8,5.0,1,1,0.0,1.0
6276,6,3,5208.5,868.0833333333334,11.0,803.8333333333334,3.8333333333333335,10,10.0,3,0,0.5,0.0
6277,2,0,0.0,0.0,15.0,936.0,4.0,5,15.0,1,1,0.0,1.0
6278,1,0,0.0,0.0,17.0,378.0,4.0,2,0.0,1,1,0.0,1.0
6279,2,1,4469.82,2234.91,21.5,317.5,2.5,4,0.0,2,1,0.5,0.5
6280,3,0,0.0,0.0,13.666666666666666,637.6666666666666,4.0,6,6.666666666666667,0,0,0.0,0.0
6282,1,1,990.99,990.99,4.0,1195.0,5.0,3,25.0,1,0,1.0,0.0
6283,6,3,7051.29,1175.215,13.0,1129.6666666666667,3.1666666666666665,18,6.666666666666667,5,2,0.5,0.4
6285,2,0,0.0,0.0,13.5,1031.0,4.0,4,2.5,2,2,0.0,1.0
6286,3,0,0.0,0.0,13.333333333333334,607.0,4.0,7,1.6666666666666667,1,1,0.0,1.0
6287,3,0,0.0,0.0,9.0,1211.0,4.0,8,8.333333333333334,1,1,0.0,1.0
6288,2,2,1588.95,794.475,12.0,509.5,5.0,5,0.0,2,0,1.0,0.0
6289,3,2,3774.6400000000003,1258.2133333333334,13.666666666666666,1053.0,4.666666666666667,7,10.0,3,1,0.6666666666666666,0.3333333333333333
6290,2,1,1214.27,607.135,17.5,1249.5,4.5,3,10.0,2,1,0.5,0.5
6292,1,0,0.0,0.0,8.0,1080.0,4.0,1,10.0,0,0,0.0,0.0
6293,4,0,0.0,0.0,11.75,942.75,4.0,10,15.0,1,1,0.0,1.0
6294,3,0,0.0,0.0,8.0,902.3333333333334,4.0,11,1.6666666666666667,1,1,0.0,1.0
6295,2,2,3641.89,1820.945,12.5,1027.5,4.0,4,10.0,2,0,1.0,0.0
6296,4,0,0.0,0.0,12.25,899.25,4.0,12,16.25,3,3,0.0,1.0
6297,2,0,0.0,0.0,12.0,1137.0,4.0,4,15.0,1,1,0.0,1.0
6298,7,0,0.0,0.0,15.285714285714286,697.1428571428571,4.0,14,9.285714285714286,3,3,0.0,1.0
6299,2,0,0.0,0.0,14.5,684.5,4.0,6,10.0,0,0,0.0,0.0
6300,4,0,0.0,0.0,12.25,869.25,4.0,13,6.25,3,3,0.0,1.0
6301,2,1,148.19,74.095,13.0,1173.0,3.0,3,17.5,2,1,0.5,0.5
6302,2,1,451.17,225.585,11.5,322.5,4.0,2,0.0,1,0,0.5,0.0
6303,3,1,6920.28,2306.7599999999998,15.0,591.0,3.6666666666666665,8,10.0,2,1,0.3333333333333333,0.5
6304,1,0,0.0,0.0,7.0,1149.0,4.0,4,15.0,1,1,0.0,1.0
6305,4,0,0.0,0.0,18.0,486.0,4.0,8,22.5,3,3,0.0,1.0
6306,3,1,509.73,169.91,19.0,1361.6666666666667,4.0,5,8.333333333333334,2,1,0.3333333333333333,0.5
6307,3,1,1847.48,615.8266666666667,10.0,409.3333333333333,3.6666666666666665,8,6.666666666666667,2,1,0.3333333333333333,0.5
6308,2,0,0.0,0.0,23.0,754.0,4.0,5,0.0,0,0,0.0,0.0
6309,1,0,0.0,0.0,18.0,1364.0,4.0,2,0.0,0,0,0.0,0.0
6310,3,0,0.0,0.0,6.0,896.0,4.0,7,5.0,1,1,0.0,1.0
6311,3,1,1231.51,410.50333333333333,10.666666666666666,1362.6666666666667,4.0,8,3.3333333333333335,2,1,0.3333333333333333,0.5
6312,4,3,10562.77,2640.6925,6.0,1057.25,3.5,13,12.5,4,1,0.75,0.25
6313,1,0,0.0,0.0,5.0,1523.0,4.0,1,0.0,1,1,0.0,1.0
6314,3,0,0.0,0.0,12.666666666666666,1105.3333333333333,4.0,11,0.0,3,3,0.0,1.0
6315,1,0,0.0,0.0,2.0,520.0,4.0,2,10.0,0,0,0.0,0.0
6316,3,0,0.0,0.0,16.0,1097.0,4.0,6,13.333333333333334,1,1,0.0,1.0
6317,3,0,0.0,0.0,9.333333333333334,276.0,4.0,12,18.333333333333332,2,2,0.0,1.0
6318,1,0,0.0,0.0,24.0,1786.0,4.0,4,25.0,1,1,0.0,1.0
6319,5,2,4126.9400000000005,825.3880000000001,8.4,1130.6,3.2,14,9.0,3,1,0.4,0.3333333333333333
6320,4,0,0.0,0.0,15.0,1547.0,4.0,11,3.75,2,2,0.0,1.0
6321,2,1,3448.11,1724.055,5.0,1265.0,4.0,4,10.0,2,1,0.5,0.5
6322,4,0,0.0,0.0,9.75,922.0,4.0,9,3.75,3,3,0.0,1.0
6323,1,0,0.0,0.0,5.0,81.0,4.0,1,10.0,0,0,0.0,0.0
6324,2,1,1079.25,539.625,15.5,575.5,4.5,4,2.5,2,1,0.5,0.5
6325,5,1,2156.11,431.22200000000004,11.6,283.0,4.2,18,7.0,3,2,0.2,0.6666666666666666
6326,1,0,0.0,0.0,6.0,1279.0,4.0,3,15.0,0,0,0.0,0.0
6327,5,1,880.27,176.054,12.8,727.0,3.8,13,12.0,1,0,0.2,0.0
6328,2,0,0.0,0.0,9.5,1047.0,4.0,5,17.5,0,0,0.0,0.0
6329,7,1,2361.48,337.3542857142857,13.571428571428571,970.4285714285714,4.0,20,12.857142857142858,4,3,0.14285714285714285,0.75
6330,4,1,3664.58,916.145,9.0,951.5,4.0,11,13.75,2,1,0.25,0.5
6331,1,0,0.0,0.0,19.0,1210.0,4.0,3,0.0,1,1,0.0,1.0
6332,3,2,1802.3799999999999,600.7933333333333,15.0,1175.3333333333333,4.333333333333333,8,16.666666666666668,3,1,0.6666666666666666,0.3333333333333333
6333,3,0,0.0,0.0,10.0,661.0,4.0,3,10.0,1,1,0.0,1.0
6335,1,0,0.0,0.0,20.0,516.0,4.0,3,25.0,1,1,0.0,1.0
6336,3,0,0.0,0.0,19.0,546.0,4.0,10,8.333333333333334,2,2,0.0,1.0
6337,3,1,550.22,183.40666666666667,10.666666666666666,436.6666666666667,4.0,9,5.0,2,1,0.3333333333333333,0.5
6338,2,0,0.0,0.0,3.5,1224.5,4.0,2,2.5,2,2,0.0,1.0
6339,3,3,5153.5599999999995,1717.8533333333332,6.0,1147.0,4.0,11,15.0,3,0,1.0,0.0
6340,2,1,715.67,357.835,15.5,446.5,3.5,4,7.5,2,1,0.5,0.5
6341,4,3,7200.61,1800.1525,10.25,794.5,4.0,10,10.0,4,1,0.75,0.25
6342,4,0,0.0,0.0,16.0,1259.0,4.0,11,10.0,2,2,0.0,1.0
6343,4,2,4942.68,1235.67,17.75,920.0,4.25,13,6.25,4,2,0.5,0.5
6345,2,2,248.44,124.22,7.5,164.5,4.5,2,20.0,2,0,1.0,0.0
6346,3,1,955.08,318.36,9.666666666666666,846.3333333333334,3.3333333333333335,4,8.333333333333334,1,0,0.3333333333333333,0.0
6347,1,0,0.0,0.0,16.0,1076.0,4.0,2,5.0,1,1,0.0,1.0
6348,2,0,0.0,0.0,11.0,1606.5,4.0,7,5.0,1,1,0.0,1.0
6349,3,0,0.0,0.0,16.666666666666668,1226.3333333333333,4.0,7,3.3333333333333335,2,2,0.0,1.0
6350,5,0,0.0,0.0,8.8,778.8,4.0,14,9.0,2,2,0.0,1.0
6351,2,0,0.0,0.0,14.5,1004.0,4.0,5,12.5,2,2,0.0,1.0
6352,2,1,1784.88,892.44,11.0,1372.0,4.0,6,12.5,1,0,0.5,0.0
6353,3,0,0.0,0.0,14.666666666666666,1001.0,4.0,5,8.333333333333334,2,2,0.0,1.0
6354,4,0,0.0,0.0,9.75,972.25,4.0,12,2.5,2,2,0.0,1.0
6355,1,0,0.0,0.0,17.0,916.0,4.0,2,0.0,1,1,0.0,1.0
6356,4,1,1113.81,278.4525,11.75,945.75,4.0,14,11.25,2,1,0.25,0.5
6357,4,0,0.0,0.0,5.25,952.5,4.0,11,8.75,4,4,0.0,1.0
6358,1,1,364.23,364.23,18.0,53.0,3.0,1,0.0,1,0,1.0,0.0
6359,3,1,2908.87,969.6233333333333,10.333333333333334,626.3333333333334,4.333333333333333,8,11.666666666666666,1,0,0.3333333333333333,0.0
6360,2,1,1000.13,500.065,10.0,414.0,4.5,8,10.0,2,1,0.5,0.5
6361,4,1,210.37,52.5925,18.75,1139.5,4.0,7,13.75,3,2,0.25,0.6666666666666666
6362,1,0,0.0,0.0,12.0,1379.0,4.0,2,10.0,1,1,0.0,1.0
6363,7,1,1062.77,151.8242857142857,12.428571428571429,1044.0,4.142857142857143,21,10.714285714285714,7,6,0.14285714285714285,0.8571428571428571
6364,4,1,5811.3,1452.825,13.75,1133.0,4.0,11,11.25,2,1,0.25,0.5
6365,1,1,1575.87,1575.87,17.0,799.0,3.0,1,5.0,1,0,1.0,0.0
6367,2,0,0.0,0.0,10.0,188.0,4.0,5,7.5,2,2,0.0,1.0
6368,1,0,0.0,0.0,12.0,1606.0,4.0,3,0.0,1,1,0.0,1.0
6369,1,1,902.62,902.62,2.0,935.0,3.0,2,25.0,1,0,1.0,0.0
6370,2,1,1471.64,735.82,15.5,316.0,2.5,5,0.0,1,0,0.5,0.0
6371,6,1,1786.32,297.71999999999997,13.833333333333334,749.6666666666666,3.8333333333333335,16,8.333333333333334,3,2,0.16666666666666666,0.6666666666666666
6372,2,0,0.0,0.0,18.0,280.0,4.0,4,10.0,2,2,0.0,1.0
6373,2,0,0.0,0.0,14.0,1436.0,4.0,2,7.5,1,1,0.0,1.0
6374,2,0,0.0,0.0,14.0,910.0,4.0,8,0.0,1,1,0.0,1.0
6375,4,1,3273.0,818.25,12.25,1003.75,4.0,11,2.5,2,1,0.25,0.5
6376,4,2,2818.32,704.58,10.0,951.5,4.25,10,8.75,3,1,0.5,0.3333333333333333
6377,2,1,1327.66,663.83,17.5,1039.5,2.5,3,10.0,1,0,0.5,0.0
6378,1,1,964.68,964.68,22.0,1774.0,4.0,4,25.0,1,0,1.0,0.0
6379,4,2,7686.69,1921.6725,11.75,965.25,4.0,13,8.75,2,0,0.5,0.0
6380,5,1,1128.54,225.708,12.8,986.4,4.2,12,7.0,4,3,0.2,0.75
6381,1,0,0.0,0.0,8.0,1481.0,4.0,3,20.0,1,1,0.0,1.0
6382,6,1,1608.39,268.065,15.666666666666666,1156.1666666666667,4.166666666666667,13,5.0,3,2,0.16666666666666666,0.6666666666666666
6383,1,1,1712.73,1712.73,23.0,1747.0,5.0,2,15.0,1,0,1.0,0.0
6384,1,0,0.0,0.0,24.0,1096.0,4.0,2,0.0,0,0,0.0,0.0
6385,3,0,0.0,0.0,12.666666666666666,828.6666666666666,4.0,11,8.333333333333334,2,2,0.0,1.0
6386,4,0,0.0,0.0,8.5,1042.75,4.0,6,10.0,2,2,0.0,1.0
6387,4,0,0.0,0.0,12.25,978.5,4.0,13,7.5,4,4,0.0,1.0
6388,1,1,240.69,240.69,15.0,1600.0,3.0,2,25.0,1,0,1.0,0.0
6389,6,1,6243.88,1040.6466666666668,8.5,925.6666666666666,3.6666666666666665,18,10.833333333333334,1,0,0.16666666666666666,0.0
6390,1,0,0.0,0.0,3.0,889.0,4.0,1,5.0,0,0,0.0,0.0
6391,4,2,2673.88,668.47,15.25,1031.0,4.0,9,11.25,2,0,0.5,0.0
6392,1,0,0.0,0.0,6.0,345.0,4.0,3,15.0,1,1,0.0,1.0
6393,2,1,4315.03,2157.515,11.0,541.5,4.5,5,7.5,1,0,0.5,0.0
6394,3,1,1471.56,490.52,21.333333333333332,724.3333333333334,3.6666666666666665,6,15.0,3,2,0.3333333333333333,0.6666666666666666
6395,4,2,4144.370000000001,1036.0925000000002,16.25,921.75,4.25,10,15.0,3,1,0.5,0.3333333333333333
6396,3,0,0.0,0.0,9.666666666666666,1112.3333333333333,4.0,7,11.666666666666666,2,2,0.0,1.0
6397,4,0,0.0,0.0,7.75,608.5,4.0,9,5.0,4,4,0.0,1.0
6398,3,0,0.0,0.0,9.333333333333334,1012.0,4.0,8,10.0,2,2,0.0,1.0
6399,3,1,1764.48,588.16,11.333333333333334,1408.6666666666667,4.333333333333333,7,6.666666666666667,2,1,0.3333333333333333,0.5
6400,1,0,0.0,0.0,18.0,981.0,4.0,1,0.0,0,0,0.0,0.0
6401,3,0,0.0,0.0,16.333333333333332,621.3333333333334,4.0,6,0.0,1,1,0.0,1.0
6402,3,0,0.0,0.0,15.666666666666666,924.3333333333334,4.0,7,8.333333333333334,2,2,0.0,1.0
6404,2,0,0.0,0.0,15.0,1357.5,4.0,6,0.0,2,2,0.0,1.0
6405,1,0,0.0,0.0,3.0,1739.0,4.0,1,15.0,1,1,0.0,1.0
6406,3,1,5299.16,1766.3866666666665,13.0,1142.6666666666667,4.0,7,6.666666666666667,1,0,0.3333333333333333,0.0
6407,5,1,846.92,169.384,14.0,1276.6,4.0,10,13.0,2,1,0.2,0.5
6408,4,1,1401.01,350.2525,14.25,1056.75,4.25,5,10.0,3,2,0.25,0.6666666666666666
6409,2,2,6503.26,3251.63,19.5,988.0,4.0,6,5.0,2,0,1.0,0.0
