customer_id,total_sessions,total_purchases,total_revenue,average_order_value,average_pages_viewed,average_time_on_site,average_rating,total_quantity,average_discount,cart_additions,cart_abandoned,purchase_rate,abandonment_rate,cluster,customer_segment
4965,4,1,5348.71,1337.1775,12.75,1208.75,4.25,10,6.25,3,2,0.25,0.6666666666666666,0,Premium
4966,2,0,0.0,0.0,14.0,1559.5,4.0,8,0.0,1,1,0.0,1.0,1,Occasional
4967,1,0,0.0,0.0,12.0,1225.0,4.0,4,0.0,0,0,0.0,0.0,1,Occasional
4968,5,0,0.0,0.0,9.4,552.8,4.0,15,3.0,4,4,0.0,1.0,1,Occasional
4969,3,0,0.0,0.0,8.666666666666666,1179.6666666666667,4.0,10,13.333333333333334,2,2,0.0,1.0,1,Occasional
4970,5,0,0.0,0.0,17.2,723.6,4.0,12,5.0,4,4,0.0,1.0,1,Occasional
4971,1,0,0.0,0.0,24.0,1627.0,4.0,2,30.0,1,1,0.0,1.0,1,Occasional
4972,1,1,150.38,150.38,22.0,1779.0,5.0,3,20.0,1,0,1.0,0.0,1,Occasional
4973,4,0,0.0,0.0,11.5,869.75,4.0,12,6.25,2,2,0.0,1.0,1,Occasional
4974,2,0,0.0,0.0,4.5,378.0,4.0,5,7.5,1,1,0.0,1.0,1,Occasional
4975,2,0,0.0,0.0,16.0,583.5,4.0,7,7.5,2,2,0.0,1.0,1,Occasional
4976,1,0,0.0,0.0,23.0,188.0,4.0,4,5.0,0,0,0.0,0.0,1,Occasional
4977,1,0,0.0,0.0,24.0,1383.0,4.0,1,25.0,0,0,0.0,0.0,1,Occasional
4978,3,0,0.0,0.0,16.0,1560.6666666666667,4.0,9,3.333333333333333,1,1,0.0,1.0,1,Occasional
4979,1,0,0.0,0.0,5.0,527.0,4.0,1,10.0,1,1,0.0,1.0,1,Occasional
4980,2,1,1369.58,684.79,12.5,449.5,4.5,4,5.0,1,0,0.5,0.0,2,Regular
4981,1,1,458.07,458.07,23.0,1710.0,3.0,1,0.0,1,0,1.0,0.0,1,Occasional
4982,2,1,3112.16,1556.08,18.5,1356.0,4.0,8,0.0,2,1,0.5,0.5,0,Premium
4983,6,1,79.71,13.284999999999998,15.666666666666666,510.0,4.0,12,10.0,5,4,0.1666666666666666,0.8,2,Regular
4984,3,2,5128.49,1709.496666666667,21.33333333333333,1032.0,3.0,9,10.0,3,1,0.6666666666666666,0.3333333333333333,0,Premium
4985,4,1,1006.89,251.7225,15.5,1059.75,3.75,10,5.0,3,2,0.25,0.6666666666666666,2,Regular
4986,2,2,6459.74,3229.87,19.0,772.5,2.5,6,5.0,2,0,1.0,0.0,0,Premium
4987,1,0,0.0,0.0,8.0,587.0,4.0,2,15.0,0,0,0.0,0.0,1,Occasional
4988,3,0,0.0,0.0,11.666666666666666,693.0,4.0,6,8.333333333333334,1,1,0.0,1.0,1,Occasional
4989,2,0,0.0,0.0,17.0,1192.0,4.0,5,25.0,1,1,0.0,1.0,1,Occasional
4990,1,0,0.0,0.0,1.0,1503.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
4991,2,0,0.0,0.0,19.0,238.0,4.0,5,7.5,1,1,0.0,1.0,1,Occasional
4992,1,0,0.0,0.0,9.0,644.0,4.0,2,15.0,1,1,0.0,1.0,1,Occasional
4993,7,1,3796.27,542.3242857142857,12.142857142857142,707.2857142857143,3.857142857142857,18,11.428571428571429,4,3,0.1428571428571428,0.75,2,Regular
4995,4,1,1183.12,295.78,8.5,986.75,3.75,5,7.5,3,2,0.25,0.6666666666666666,2,Regular
4996,1,0,0.0,0.0,10.0,857.0,4.0,3,15.0,0,0,0.0,0.0,1,Occasional
4998,2,1,1850.24,925.12,2.5,889.0,4.0,5,10.0,2,1,0.5,0.5,2,Regular
4999,5,1,3064.19,612.838,20.0,1099.2,3.6,14,4.0,4,3,0.2,0.75,2,Regular
5000,1,0,0.0,0.0,11.0,899.0,4.0,3,30.0,1,1,0.0,1.0,1,Occasional
5001,3,1,1028.84,342.94666666666666,21.33333333333333,1365.3333333333333,4.333333333333333,8,8.333333333333334,1,0,0.3333333333333333,0.0,2,Regular
5002,1,0,0.0,0.0,20.0,649.0,4.0,3,0.0,0,0,0.0,0.0,1,Occasional
5003,5,0,0.0,0.0,11.0,874.8,4.0,16,13.0,3,3,0.0,1.0,1,Occasional
5004,4,2,8443.94,2110.985,17.25,1207.25,3.5,13,6.25,4,2,0.5,0.5,0,Premium
5005,3,0,0.0,0.0,12.333333333333334,574.6666666666666,4.0,9,0.0,2,2,0.0,1.0,1,Occasional
5006,4,0,0.0,0.0,16.0,1004.75,4.0,11,8.75,2,2,0.0,1.0,1,Occasional
5008,3,0,0.0,0.0,9.666666666666666,1338.6666666666667,4.0,5,21.666666666666668,2,2,0.0,1.0,1,Occasional
5009,3,0,0.0,0.0,13.333333333333334,789.6666666666666,4.0,8,15.0,0,0,0.0,0.0,1,Occasional
5010,2,2,4216.62,2108.31,21.0,1190.5,2.5,5,2.5,2,0,1.0,0.0,0,Premium
5011,3,0,0.0,0.0,9.0,669.3333333333334,4.0,7,15.0,3,3,0.0,1.0,1,Occasional
5012,2,1,333.74,166.87,11.5,1238.0,4.0,4,17.5,2,1,0.5,0.5,1,Occasional
5013,3,2,4122.15,1374.05,8.666666666666666,923.6666666666666,4.0,10,0.0,3,1,0.6666666666666666,0.3333333333333333,0,Premium
5014,4,1,152.16,38.04,12.0,800.0,4.25,7,11.25,2,1,0.25,0.5,2,Regular
5015,2,1,529.96,264.98,18.5,920.0,4.5,6,20.0,2,1,0.5,0.5,1,Occasional
5016,3,0,0.0,0.0,9.333333333333334,1119.6666666666667,4.0,10,8.333333333333334,1,1,0.0,1.0,1,Occasional
5017,2,0,0.0,0.0,17.5,449.5,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
5018,6,2,4148.030000000001,691.3383333333335,12.166666666666666,715.0,4.0,18,14.166666666666666,5,3,0.3333333333333333,0.6,2,Regular
5020,5,0,0.0,0.0,18.6,1063.0,4.0,15,12.0,2,2,0.0,1.0,1,Occasional
5021,1,0,0.0,0.0,19.0,1095.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
5022,8,1,474.8,59.35,12.25,1322.5,4.0,18,8.125,4,3,0.125,0.75,2,Regular
5023,2,0,0.0,0.0,5.5,896.5,4.0,7,10.0,1,1,0.0,1.0,1,Occasional
5024,5,0,0.0,0.0,14.2,1211.8,4.0,10,8.0,3,3,0.0,1.0,1,Occasional
5025,2,0,0.0,0.0,17.5,320.5,4.0,6,0.0,1,1,0.0,1.0,1,Occasional
5026,3,2,2539.03,846.3433333333334,14.333333333333334,772.6666666666666,3.333333333333333,9,5.0,3,1,0.6666666666666666,0.3333333333333333,2,Regular
5027,2,0,0.0,0.0,22.5,524.0,4.0,5,2.5,0,0,0.0,0.0,1,Occasional
5028,4,1,2863.78,715.945,8.25,902.5,4.0,9,13.75,4,3,0.25,0.75,2,Regular
5030,2,1,2261.92,1130.96,11.5,402.5,3.0,5,7.5,2,1,0.5,0.5,2,Regular
5031,2,0,0.0,0.0,18.0,1386.5,4.0,3,20.0,2,2,0.0,1.0,1,Occasional
5032,2,2,5641.27,2820.635,8.0,241.0,3.5,5,20.0,2,0,1.0,0.0,0,Premium
5033,6,1,868.47,144.745,11.5,842.1666666666666,3.8333333333333335,13,10.833333333333334,3,2,0.1666666666666666,0.6666666666666666,2,Regular
5034,5,1,784.35,156.87,8.2,1325.8,4.2,15,12.0,4,3,0.2,0.75,2,Regular
5035,1,0,0.0,0.0,9.0,1130.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
5036,4,0,0.0,0.0,6.5,785.0,4.0,7,3.75,2,2,0.0,1.0,1,Occasional
5037,6,2,1138.6,189.76666666666665,10.333333333333334,643.5,4.0,12,12.5,4,2,0.3333333333333333,0.5,2,Regular
5038,9,2,2512.57,279.1744444444445,13.88888888888889,1152.5555555555557,3.888888888888889,16,8.333333333333334,6,4,0.2222222222222222,0.6666666666666666,2,Regular
5039,1,1,5867.1,5867.1,2.0,1534.0,4.0,3,0.0,1,0,1.0,0.0,0,Premium
5040,3,0,0.0,0.0,8.0,896.3333333333334,4.0,11,10.0,1,1,0.0,1.0,1,Occasional
5041,4,0,0.0,0.0,10.5,551.25,4.0,13,13.75,1,1,0.0,1.0,1,Occasional
5043,5,0,0.0,0.0,18.8,896.0,4.0,17,17.0,3,3,0.0,1.0,1,Occasional
5044,4,0,0.0,0.0,12.75,772.25,4.0,10,2.5,3,3,0.0,1.0,1,Occasional
5045,4,1,1715.42,428.855,11.5,1375.75,3.5,11,10.0,4,3,0.25,0.75,2,Regular
5046,2,1,3983.36,1991.68,16.0,882.0,4.5,5,0.0,1,0,0.5,0.0,0,Premium
5047,1,1,2393.85,2393.85,13.0,235.0,1.0,4,5.0,1,0,1.0,0.0,0,Premium
5048,2,2,3428.31,1714.155,23.5,1008.5,3.0,4,0.0,2,0,1.0,0.0,0,Premium
5049,1,0,0.0,0.0,5.0,1020.0,4.0,1,10.0,1,1,0.0,1.0,1,Occasional
5050,1,1,2751.56,2751.56,9.0,1153.0,5.0,4,0.0,1,0,1.0,0.0,0,Premium
5051,1,0,0.0,0.0,24.0,295.0,4.0,1,30.0,0,0,0.0,0.0,1,Occasional
5053,7,0,0.0,0.0,18.857142857142858,1052.0,4.0,18,6.428571428571429,5,5,0.0,1.0,2,Regular
5054,4,1,335.14,83.785,13.25,984.25,4.25,11,7.5,4,3,0.25,0.75,2,Regular
5055,3,1,356.62,118.87333333333332,14.0,765.0,4.0,4,3.333333333333333,1,0,0.3333333333333333,0.0,2,Regular
5056,2,1,1225.19,612.595,13.5,902.0,4.5,7,17.5,1,0,0.5,0.0,2,Regular
5057,5,0,0.0,0.0,11.4,648.2,4.0,15,8.0,2,2,0.0,1.0,1,Occasional
5058,3,0,0.0,0.0,12.666666666666666,859.0,4.0,9,6.666666666666667,2,2,0.0,1.0,1,Occasional
5059,5,3,3399.3100000000004,679.8620000000001,7.8,942.6,3.6,15,9.0,5,2,0.6,0.4,2,Regular
5060,4,1,5304.18,1326.045,10.75,764.75,3.75,9,8.75,3,2,0.25,0.6666666666666666,0,Premium
5061,3,1,1104.81,368.27,13.0,1017.0,4.0,7,5.0,1,0,0.3333333333333333,0.0,2,Regular
5062,3,0,0.0,0.0,6.0,671.3333333333334,4.0,7,3.333333333333333,0,0,0.0,0.0,1,Occasional
5063,4,0,0.0,0.0,6.5,910.25,4.0,10,3.75,2,2,0.0,1.0,1,Occasional
5064,3,1,685.66,228.5533333333333,9.333333333333334,822.3333333333334,3.333333333333333,7,1.6666666666666667,2,1,0.3333333333333333,0.5,2,Regular
5065,3,0,0.0,0.0,12.333333333333334,1105.0,4.0,7,5.0,1,1,0.0,1.0,1,Occasional
5066,2,1,6746.0,3373.0,1.0,1439.0,3.5,5,10.0,2,1,0.5,0.5,0,Premium
5067,2,1,1183.0,591.5,16.5,808.5,4.0,3,7.5,2,1,0.5,0.5,2,Regular
5068,1,0,0.0,0.0,10.0,1700.0,4.0,4,10.0,1,1,0.0,1.0,1,Occasional
5069,6,1,1020.28,170.04666666666665,12.833333333333334,1273.0,4.166666666666667,18,10.833333333333334,4,3,0.1666666666666666,0.75,2,Regular
5070,2,0,0.0,0.0,17.0,1124.5,4.0,3,10.0,2,2,0.0,1.0,1,Occasional
5071,4,1,1725.08,431.27,18.0,949.5,3.25,9,8.75,2,1,0.25,0.5,2,Regular
5072,4,0,0.0,0.0,14.0,421.0,4.0,9,11.25,3,3,0.0,1.0,1,Occasional
5073,2,0,0.0,0.0,15.0,1018.5,4.0,3,15.0,1,1,0.0,1.0,1,Occasional
5074,2,1,105.26,52.63,17.0,1111.0,4.0,2,5.0,1,0,0.5,0.0,1,Occasional
5075,5,1,1648.8,329.76,16.2,762.2,3.6,11,10.0,4,3,0.2,0.75,2,Regular
5076,1,0,0.0,0.0,1.0,349.0,4.0,2,25.0,1,1,0.0,1.0,1,Occasional
5077,1,0,0.0,0.0,5.0,746.0,4.0,4,0.0,0,0,0.0,0.0,1,Occasional
5078,1,0,0.0,0.0,18.0,1635.0,4.0,2,10.0,1,1,0.0,1.0,1,Occasional
5079,8,2,1421.5500000000002,177.69375000000002,10.75,815.25,4.0,18,11.875,7,5,0.25,0.7142857142857143,2,Regular
5081,1,1,2189.33,2189.33,3.0,614.0,5.0,3,15.0,1,0,1.0,0.0,0,Premium
5082,3,2,2299.04,766.3466666666667,12.666666666666666,485.3333333333333,4.0,5,18.33333333333333,3,1,0.6666666666666666,0.3333333333333333,2,Regular
5083,1,1,286.18,286.18,1.0,400.0,3.0,1,20.0,1,0,1.0,0.0,1,Occasional
5084,3,0,0.0,0.0,7.333333333333333,757.0,4.0,5,10.0,3,3,0.0,1.0,1,Occasional
5085,2,0,0.0,0.0,18.0,946.5,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
5086,2,0,0.0,0.0,20.5,971.5,4.0,4,2.5,1,1,0.0,1.0,1,Occasional
5087,4,1,2965.56,741.39,13.25,628.0,4.25,9,8.75,2,1,0.25,0.5,2,Regular
5088,6,1,1046.38,174.39666666666668,12.0,742.3333333333334,3.8333333333333335,14,13.333333333333334,2,1,0.1666666666666666,0.5,2,Regular
5089,6,0,0.0,0.0,8.166666666666666,1100.3333333333333,4.0,18,11.666666666666666,3,3,0.0,1.0,2,Regular
5090,1,1,1895.4,1895.4,14.0,510.0,2.0,2,0.0,1,0,1.0,0.0,0,Premium
5091,6,1,912.44,152.07333333333335,16.166666666666668,1060.8333333333333,3.6666666666666665,11,11.666666666666666,5,4,0.1666666666666666,0.8,2,Regular
5092,6,2,5768.9,961.4833333333332,12.833333333333334,791.6666666666666,3.6666666666666665,19,12.5,3,1,0.3333333333333333,0.3333333333333333,0,Premium
5093,4,1,4636.12,1159.03,13.75,599.25,4.0,11,7.5,2,1,0.25,0.5,0,Premium
5094,4,0,0.0,0.0,11.0,1640.25,4.0,7,3.75,4,4,0.0,1.0,1,Occasional
5095,2,0,0.0,0.0,20.0,800.5,4.0,7,7.5,0,0,0.0,0.0,1,Occasional
5096,2,0,0.0,0.0,12.5,1285.5,4.0,6,12.5,2,2,0.0,1.0,1,Occasional
5097,4,0,0.0,0.0,17.75,1232.75,4.0,7,10.0,3,3,0.0,1.0,1,Occasional
5098,3,1,757.4,252.46666666666667,13.0,866.0,4.333333333333333,6,10.0,2,1,0.3333333333333333,0.5,2,Regular
5099,3,0,0.0,0.0,11.666666666666666,370.0,4.0,6,13.333333333333334,1,1,0.0,1.0,1,Occasional
5100,4,0,0.0,0.0,15.5,478.25,4.0,14,2.5,3,3,0.0,1.0,1,Occasional
5101,3,0,0.0,0.0,11.0,1352.3333333333333,4.0,10,10.0,0,0,0.0,0.0,1,Occasional
5102,1,0,0.0,0.0,9.0,55.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
5103,4,1,285.07,71.2675,12.25,641.25,3.75,7,15.0,2,1,0.25,0.5,2,Regular
5104,1,0,0.0,0.0,4.0,1687.0,4.0,2,10.0,0,0,0.0,0.0,1,Occasional
5105,4,1,407.7,101.925,11.5,1092.0,4.0,5,7.5,3,2,0.25,0.6666666666666666,2,Regular
5106,3,0,0.0,0.0,8.0,809.6666666666666,4.0,4,5.0,1,1,0.0,1.0,1,Occasional
5107,4,1,1424.89,356.2225,15.0,1057.75,4.25,8,7.5,3,2,0.25,0.6666666666666666,2,Regular
5108,2,1,1140.74,570.37,14.5,288.5,4.5,6,0.0,2,1,0.5,0.5,2,Regular
5109,2,2,3145.08,1572.54,9.0,1087.5,4.0,6,7.5,2,0,1.0,0.0,0,Premium
5110,1,0,0.0,0.0,18.0,387.0,4.0,3,30.0,0,0,0.0,0.0,1,Occasional
5111,2,1,275.99,137.995,12.5,665.5,4.0,4,20.0,2,1,0.5,0.5,1,Occasional
5112,2,0,0.0,0.0,15.5,190.5,4.0,2,2.5,1,1,0.0,1.0,1,Occasional
5113,3,1,469.93,156.64333333333337,8.666666666666666,1313.3333333333333,4.333333333333333,5,13.333333333333334,2,1,0.3333333333333333,0.5,2,Regular
5114,1,0,0.0,0.0,9.0,165.0,4.0,1,10.0,1,1,0.0,1.0,1,Occasional
5115,2,1,3400.42,1700.21,9.5,949.0,2.5,6,17.5,1,0,0.5,0.0,0,Premium
5116,1,0,0.0,0.0,11.0,421.0,4.0,2,0.0,1,1,0.0,1.0,1,Occasional
5117,1,0,0.0,0.0,2.0,1010.0,4.0,1,15.0,0,0,0.0,0.0,1,Occasional
5118,1,1,1688.7,1688.7,19.0,915.0,2.0,1,0.0,1,0,1.0,0.0,0,Premium
5119,5,2,3172.15,634.43,15.4,742.8,4.0,12,16.0,4,2,0.4,0.5,2,Regular
5120,2,2,2992.91,1496.455,10.5,615.0,3.5,5,7.5,2,0,1.0,0.0,0,Premium
5121,4,0,0.0,0.0,11.0,567.0,4.0,13,6.25,2,2,0.0,1.0,1,Occasional
5122,1,0,0.0,0.0,3.0,1342.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
5123,2,1,140.4,70.2,5.5,737.5,4.5,6,5.0,2,1,0.5,0.5,1,Occasional
5124,2,0,0.0,0.0,8.0,557.0,4.0,4,20.0,2,2,0.0,1.0,1,Occasional
5125,2,0,0.0,0.0,13.5,977.0,4.0,6,7.5,1,1,0.0,1.0,1,Occasional
5126,4,1,4094.21,1023.5525,19.75,634.75,4.0,11,11.25,2,1,0.25,0.5,0,Premium
5127,2,1,2613.52,1306.76,15.5,899.0,4.0,5,25.0,1,0,0.5,0.0,0,Premium
5128,1,1,2595.81,2595.81,7.0,809.0,4.0,3,5.0,1,0,1.0,0.0,0,Premium
5129,6,0,0.0,0.0,16.333333333333332,862.1666666666666,4.0,16,9.166666666666666,5,5,0.0,1.0,2,Regular
5130,2,0,0.0,0.0,13.0,1089.5,4.0,2,0.0,1,1,0.0,1.0,1,Occasional
5131,2,0,0.0,0.0,12.0,1248.5,4.0,2,5.0,1,1,0.0,1.0,1,Occasional
5132,2,1,1352.01,676.005,5.5,231.5,4.0,4,5.0,1,0,0.5,0.0,2,Regular
5133,1,1,586.87,586.87,10.0,813.0,5.0,3,10.0,1,0,1.0,0.0,1,Occasional
5135,2,0,0.0,0.0,10.0,160.0,4.0,4,7.5,1,1,0.0,1.0,1,Occasional
5136,2,0,0.0,0.0,10.5,1117.0,4.0,6,10.0,0,0,0.0,0.0,1,Occasional
5138,2,1,2891.82,1445.91,10.5,641.5,4.0,3,2.5,2,1,0.5,0.5,0,Premium
5139,3,0,0.0,0.0,13.0,341.0,4.0,8,6.666666666666667,1,1,0.0,1.0,1,Occasional
5140,2,1,1418.33,709.165,8.0,1335.5,4.0,5,10.0,2,1,0.5,0.5,2,Regular
5141,5,1,940.71,188.142,17.0,746.6,4.0,13,12.0,2,1,0.2,0.5,2,Regular
5143,5,2,1620.78,324.156,10.8,1203.4,4.2,13,4.0,4,2,0.4,0.5,2,Regular
5144,1,1,879.59,879.59,20.0,1657.0,5.0,1,0.0,1,0,1.0,0.0,1,Occasional
5146,4,1,1760.28,440.07,13.0,1078.5,3.75,13,7.5,2,1,0.25,0.5,2,Regular
5147,4,1,446.38,111.595,11.25,531.5,3.75,8,10.0,3,2,0.25,0.6666666666666666,2,Regular
5148,3,3,6018.06,2006.02,12.0,1067.6666666666667,3.6666666666666665,7,0.0,3,0,1.0,0.0,0,Premium
5149,1,0,0.0,0.0,9.0,1726.0,4.0,1,0.0,0,0,0.0,0.0,1,Occasional
5150,2,0,0.0,0.0,20.5,1075.5,4.0,7,7.5,1,1,0.0,1.0,1,Occasional
5151,3,1,4337.17,1445.7233333333334,11.0,717.0,4.0,6,5.0,3,2,0.3333333333333333,0.6666666666666666,0,Premium
5152,2,0,0.0,0.0,18.5,1291.0,4.0,5,5.0,2,2,0.0,1.0,1,Occasional
5153,3,1,1722.1,574.0333333333333,18.666666666666668,1134.6666666666667,4.0,9,10.0,3,2,0.3333333333333333,0.6666666666666666,2,Regular
5154,3,0,0.0,0.0,19.0,1001.3333333333334,4.0,4,11.666666666666666,1,1,0.0,1.0,1,Occasional
5155,7,0,0.0,0.0,14.714285714285714,1052.142857142857,4.0,15,7.142857142857143,0,0,0.0,0.0,2,Regular
5156,2,0,0.0,0.0,16.0,1032.5,4.0,4,5.0,1,1,0.0,1.0,1,Occasional
5158,3,0,0.0,0.0,21.0,321.3333333333333,4.0,7,6.666666666666667,0,0,0.0,0.0,1,Occasional
5159,1,0,0.0,0.0,20.0,1547.0,4.0,4,5.0,1,1,0.0,1.0,1,Occasional
5160,3,0,0.0,0.0,8.333333333333334,886.3333333333334,4.0,8,1.6666666666666667,2,2,0.0,1.0,1,Occasional
5161,4,1,58.43,14.6075,13.5,918.25,4.0,5,7.5,3,2,0.25,0.6666666666666666,2,Regular
5162,4,1,1248.08,312.02,13.25,675.0,4.0,8,7.5,3,2,0.25,0.6666666666666666,2,Regular
5163,4,1,2251.19,562.7975,15.25,728.25,3.75,10,11.25,4,3,0.25,0.75,2,Regular
5164,5,0,0.0,0.0,11.8,904.6,4.0,10,17.0,3,3,0.0,1.0,1,Occasional
5165,1,0,0.0,0.0,19.0,663.0,4.0,2,10.0,1,1,0.0,1.0,1,Occasional
5166,8,1,1061.77,132.72125,14.25,791.125,4.125,22,5.625,5,4,0.125,0.8,2,Regular
5167,3,0,0.0,0.0,19.0,814.0,4.0,8,6.666666666666667,0,0,0.0,0.0,1,Occasional
5168,1,0,0.0,0.0,12.0,1454.0,4.0,3,30.0,0,0,0.0,0.0,1,Occasional
5169,1,0,0.0,0.0,17.0,967.0,4.0,4,5.0,0,0,0.0,0.0,1,Occasional
5170,2,0,0.0,0.0,8.0,1175.0,4.0,5,7.5,1,1,0.0,1.0,1,Occasional
5171,3,0,0.0,0.0,11.0,746.3333333333334,4.0,6,0.0,1,1,0.0,1.0,1,Occasional
5172,5,1,903.48,180.696,11.2,788.4,3.8,15,9.0,4,3,0.2,0.75,2,Regular
5173,4,0,0.0,0.0,14.0,651.75,4.0,11,7.5,3,3,0.0,1.0,1,Occasional
5174,6,2,1503.4,250.5666666666667,12.0,884.0,4.0,17,8.333333333333334,5,3,0.3333333333333333,0.6,2,Regular
5175,3,0,0.0,0.0,10.0,570.3333333333334,4.0,6,18.33333333333333,2,2,0.0,1.0,1,Occasional
5176,6,4,15955.15,2659.1916666666666,16.666666666666668,744.8333333333334,4.333333333333333,13,6.666666666666667,5,1,0.6666666666666666,0.2,0,Premium
5177,1,0,0.0,0.0,24.0,281.0,4.0,2,15.0,1,1,0.0,1.0,1,Occasional
5178,2,0,0.0,0.0,10.0,1622.0,4.0,5,15.0,0,0,0.0,0.0,1,Occasional
5179,2,1,1319.44,659.72,15.5,1404.5,4.0,7,5.0,2,1,0.5,0.5,2,Regular
5180,3,1,3580.77,1193.59,10.666666666666666,1211.3333333333333,4.0,7,3.333333333333333,2,1,0.3333333333333333,0.5,0,Premium
5181,4,0,0.0,0.0,13.75,1028.75,4.0,15,6.25,2,2,0.0,1.0,1,Occasional
5183,3,1,991.8,330.6,12.0,1303.0,4.0,7,0.0,1,0,0.3333333333333333,0.0,2,Regular
5184,5,0,0.0,0.0,12.6,1269.4,4.0,15,2.0,3,3,0.0,1.0,1,Occasional
5185,2,0,0.0,0.0,11.0,533.0,4.0,5,10.0,0,0,0.0,0.0,1,Occasional
5186,4,0,0.0,0.0,20.0,826.0,4.0,12,12.5,1,1,0.0,1.0,1,Occasional
5187,1,0,0.0,0.0,17.0,681.0,4.0,1,0.0,0,0,0.0,0.0,1,Occasional
5188,4,1,4880.26,1220.065,11.25,877.0,4.0,11,13.75,3,2,0.25,0.6666666666666666,0,Premium
5189,1,0,0.0,0.0,15.0,926.0,4.0,1,5.0,0,0,0.0,0.0,1,Occasional
5190,1,0,0.0,0.0,16.0,1289.0,4.0,1,25.0,0,0,0.0,0.0,1,Occasional
5191,3,0,0.0,0.0,12.333333333333334,963.6666666666666,4.0,6,11.666666666666666,2,2,0.0,1.0,1,Occasional
5192,2,0,0.0,0.0,14.0,1745.5,4.0,8,15.0,1,1,0.0,1.0,1,Occasional
5193,2,0,0.0,0.0,20.5,1046.0,4.0,6,2.5,1,1,0.0,1.0,1,Occasional
5194,2,1,769.59,384.795,6.0,406.5,3.0,4,7.5,1,0,0.5,0.0,2,Regular
5195,2,0,0.0,0.0,14.0,987.0,4.0,6,10.0,1,1,0.0,1.0,1,Occasional
5196,3,0,0.0,0.0,10.333333333333334,1090.6666666666667,4.0,7,15.0,1,1,0.0,1.0,1,Occasional
5197,1,0,0.0,0.0,9.0,1458.0,4.0,1,0.0,0,0,0.0,0.0,1,Occasional
5198,4,0,0.0,0.0,5.0,856.5,4.0,10,22.5,1,1,0.0,1.0,1,Occasional
5199,3,1,880.7,293.56666666666666,19.33333333333333,270.6666666666667,4.333333333333333,6,5.0,2,1,0.3333333333333333,0.5,2,Regular
5200,4,1,178.74,44.685,7.5,932.75,4.0,8,6.25,4,3,0.25,0.75,2,Regular
5201,1,0,0.0,0.0,2.0,1121.0,4.0,3,0.0,1,1,0.0,1.0,1,Occasional
5202,3,1,861.31,287.1033333333333,6.333333333333333,951.6666666666666,4.0,4,3.333333333333333,3,2,0.3333333333333333,0.6666666666666666,2,Regular
5203,1,0,0.0,0.0,21.0,63.0,4.0,1,10.0,1,1,0.0,1.0,1,Occasional
5204,2,0,0.0,0.0,5.5,1246.5,4.0,5,7.5,1,1,0.0,1.0,1,Occasional
5205,2,0,0.0,0.0,7.5,1277.5,4.0,7,5.0,2,2,0.0,1.0,1,Occasional
5206,2,1,4256.56,2128.28,10.5,1243.0,4.0,7,7.5,1,0,0.5,0.0,0,Premium
5207,2,0,0.0,0.0,13.5,1230.0,4.0,4,20.0,1,1,0.0,1.0,1,Occasional
5208,2,0,0.0,0.0,19.5,1341.0,4.0,4,12.5,2,2,0.0,1.0,1,Occasional
5209,3,0,0.0,0.0,3.333333333333333,956.6666666666666,4.0,5,5.0,2,2,0.0,1.0,1,Occasional
5210,1,0,0.0,0.0,8.0,120.0,4.0,2,5.0,1,1,0.0,1.0,1,Occasional
5211,4,1,4036.14,1009.035,8.25,148.0,4.0,7,7.5,2,1,0.25,0.5,2,Regular
5212,3,1,1241.29,413.7633333333333,15.666666666666666,868.0,4.333333333333333,6,5.0,2,1,0.3333333333333333,0.5,2,Regular
5213,5,3,4566.01,913.202,14.6,1230.8,4.0,9,7.0,4,1,0.6,0.25,0,Premium
5214,4,0,0.0,0.0,16.75,867.5,4.0,6,15.0,3,3,0.0,1.0,1,Occasional
5215,4,0,0.0,0.0,18.25,636.75,4.0,12,17.5,2,2,0.0,1.0,1,Occasional
5216,2,0,0.0,0.0,14.5,1392.5,4.0,5,7.5,2,2,0.0,1.0,1,Occasional
5217,3,1,2023.81,674.6033333333334,13.666666666666666,606.3333333333334,3.6666666666666665,10,11.666666666666666,2,1,0.3333333333333333,0.5,2,Regular
5218,4,1,390.54,97.635,12.0,1064.75,4.0,7,8.75,3,2,0.25,0.6666666666666666,2,Regular
5219,3,0,0.0,0.0,7.0,1055.6666666666667,4.0,5,10.0,1,1,0.0,1.0,1,Occasional
5220,3,1,1020.52,340.17333333333335,11.333333333333334,590.6666666666666,3.6666666666666665,11,0.0,2,1,0.3333333333333333,0.5,2,Regular
5221,6,3,4751.84,791.9733333333334,9.666666666666666,766.6666666666666,4.166666666666667,17,10.833333333333334,6,3,0.5,0.5,0,Premium
5222,2,1,1258.38,629.19,12.0,1764.0,4.5,4,5.0,2,1,0.5,0.5,2,Regular
5223,3,0,0.0,0.0,7.0,772.6666666666666,4.0,8,15.0,2,2,0.0,1.0,1,Occasional
5224,2,1,824.3,412.15,4.5,1126.0,4.0,5,10.0,1,0,0.5,0.0,1,Occasional
